playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8477937,2019,Jake Virtanen,VAN,R,5on4,69,3569,94,25.34,0.88,0.86,0.82,0.89,0.83,0.87,311,17.85,2.29,1.24,3.75,0.52,10.08,6.11,2.26,2.29,2.26,2,1,17,7,9,33,8,5,2,0,1,3,7,6,12,19,0,0,1,1,2,1,19,1,4,0.44,0.09,1.76,1,0,4,33,24,24,0,0.34,0.25,0.02,2.61,2.61,2.57,94,36,3,5,50,13,6,16,59,1,0,10628,0,0,0,0,51.75,5.51,5.17,5.51,5.17,47,24,19,90,9,3,0,52,11,8,1.39,1.31,2.81,2,1,6,90,71,71,1.15,0.55,0.55,6.11,6.11,5.78,10.31,0.77,0.77,0.77,0.77,13,2,5,20,0,0,0,11,4,0,0.3,0.47,0,0,0,0,20,15,15,0.14,0,0,0.91,0.91,0.9,18.29,2.94,294,36,0.02,0,2,0,2,0
8478483,2019,Mitchell Marner,TOR,R,other,59,3959,49,52.37,0.58,0.48,0.56,0.46,0.56,0.44,151,11.42,2.43,1,2.02,0.48,7.84,4.23,2.42,2.43,2.42,4,2,14,4,5,23,12,6,0,0,3,0,4,5,8,12,1,2,1,1,1,5,12,2,4,0.36,0.27,1.8,2,0,4,23,18,18,1,0.28,0,0,2.71,2.71,2.69,49,13,10,5,21,6,5,16,22,1,6,3389,2,6,3,2,50.86,11.64,11.47,11.64,11.47,56,20,22,98,18,2,1,40,22,14,1.44,2.88,7.32,5,5,8,98,76,76,1.24,0.63,0.63,12.06,12.06,11.94,42.71,8.34,7.5,8.34,7.5,43,17,18,78,3,1,0,40,10,10,1.39,1.14,5.8,1,0,2,78,60,60,0.86,0.45,0.45,8.74,8.74,8.18,9.14,9.85,79,91,0.03,0,2,0,1,0
8478483,2019,Mitchell Marner,TOR,R,all,59,76062,1448,62.96,0.57,0.49,0.54,0.5,0.54,0.49,110,149.81,15.23,10.52,31.54,4.76,86.26,60.82,14.97,15.18,14.92,31,19,155,56,66,277,67,17,18,0,23,10,56,87,138,194,9,16,8,24,64,71,158,38,15,5.44,4.52,5.27,6,4,7,274.84,211,209.91,29,2.39,3.65,0.4,17.15,17.09,16.83,1448,276,233,278,661,157,149,231,911,8,19,139945,16,26,13,36,735.97,77.92,75.31,78.01,75.4,736,304,311,1351,90,48,7,741,226,73,23.51,26.85,27.56,27,35,28,1350.94,1040,1040.1,12.27,9.76,9.55,79.99,80.08,78.4,622.71,59.21,56.39,59.5,56.68,634,250,275,1159,70,32,7,669,161,54,19.19,19.65,20.39,26,23,21,1160.79,884,886.19,9.96,6.76,6.76,61.36,61.52,60.01,104.88,108.89,2181,2210,0,0,0,0,0,0
8478483,2019,Mitchell Marner,TOR,R,5on5,59,54505,1096,62.96,0.54,0.5,0.53,0.51,0.53,0.5,211,93.89,7.98,6.35,20.97,2.93,53.16,38.74,7.85,7.93,7.8,18,8,97,35,46,178,33,7,13,0,14,4,36,58,90,125,7,14,5,20,43,47,101,26,5,3.45,3.26,1.27,3,3,1,175.84,132,130.91,21,1.31,1.9,0.1,9.12,9.06,8.91,1096,168,115,253,560,127,118,161,690,5,5,122664,14,14,7,27,484.62,41.39,39.93,41.48,40.03,481,204,221,906,43,32,3,521,130,34,16.29,15.66,9.44,18,18,7,905.94,685,685.1,6.76,6.09,6.1,41.6,41.69,40.91,434.7,35.73,35,36.02,35.28,436,176,199,811,47,20,5,465,123,24,13.86,15.27,6.6,19,20,8,812.79,612,614.19,5.86,3.88,3.88,37.38,37.54,37.08,83.95,83.5,1923,1867,2.48,1.53,43,25,31,24
8478483,2019,Mitchell Marner,TOR,R,4on5,59,7551,193,60.56,0.21,0.22,0.16,0.19,0.18,0.2,119,9.04,1.1,0.48,1.24,0.27,2.65,6.26,1.05,1.1,1.05,1,0,11,1,4,16,1,0,2,0,1,0,2,7,11,12,0,0,1,2,14,6,7,3,2,0.35,0.32,0.43,0,0,0,16,12,12,6,0.11,0.46,0.21,0.99,0.99,0.99,193,3,106,15,69,8,24,25,136,1,0,8623,0,2,1,0,24.33,3,2.9,3,2.9,27,6,7,40,1,2,0,19,9,5,0.7,1.13,1.18,0,1,0,40,33,33,0.34,0.46,0.46,2.89,2.89,2.86,105.22,10.99,9.82,10.99,9.82,109,44,53,206,15,8,2,122,16,15,2.72,1.76,6.51,4,2,9,206,153,153,2.61,1.64,1.64,11.57,11.57,11.1,3.29,11.92,48,202,0.16,0.06,3,2,3,2
8478483,2019,Mitchell Marner,TOR,R,5on4,59,10047,110,57.84,0.87,0.7,0.87,0.8,0.85,0.77,203,33.17,3.23,2.56,6.94,1.02,21.44,10.81,3.16,3.23,3.16,8,9,31,15,11,57,20,3,3,0,5,5,13,17,28,43,0,0,0,1,6,12,36,7,3,1.15,0.67,1.4,0,1,2,57,46,46,0,0.64,1.29,0.08,3.78,3.78,3.7,110,92,2,5,11,16,2,29,63,0,6,4919,0,0,0,6,170.15,21.15,20.26,21.15,20.26,166,72,58,296,27,12,3,155,64,19,4.82,7.07,9.26,3,11,13,296,238,238,3.83,2.58,2.37,22.62,22.62,21.87,28.41,3.1,3.06,3.1,3.06,35,8,3,46,4,1,0,32,7,4,1.03,0.94,1.12,2,0,2,46,43,43,0.34,0.34,0.34,2.77,2.77,2.76,5.83,2.44,111,27,0.11,0.09,4,2,3,2
8478857,2019,Dmytro Timashov,DET,L,other,44,262,6,2.5,1,0.52,0.67,0.34,1,0.32,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,3,1,1,2,2,0,0,1785,0,0,0,0,0.78,0.24,0.24,0.24,0.24,0,1,1,2,0,0,0,0,0,1,0,0,0.24,0,0,0,2,1,1,0.03,0,0,0.27,0.27,0.27,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.85,4.4,22,42,0,0,0,0,0,0
8478857,2019,Dmytro Timashov,DET,L,all,44,22489,561,6.82,0.45,0.51,0.47,0.52,0.46,0.52,494,37.48,2.56,2.05,9.41,1.14,19.17,15.67,2.39,2.59,2.42,3,2,37,13,16,66,9,4,1,1,9,0,19,17,33,46,8,16,0,93,5,7,42,5,3,1.07,0.58,0.9,2,0,2,67.35,50,50.96,3,0.42,0.31,0.7,2.28,2.29,2.27,561,36,103,68,354,107,83,75,296,0,0,139700,16,14,7,11,162.7,12.67,12.24,12.83,12.38,162,65,83,310,14,8,2,182,31,14,4.6,3.75,4.31,5,5,4,313.89,227,230,2.1,2.56,2.92,11.83,12.03,11.82,192.51,15.25,14.78,15.46,14.98,195,72,88,355,14,10,3,199,54,14,5.1,6.54,3.62,4,6,4,355.59,267,268.84,2.58,2.34,2.53,15.3,15.5,15.28,121.71,117.8,2333,2154,0,0,0,0,0,0
8478857,2019,Dmytro Timashov,DET,L,5on5,44,21989,543,6.82,0.44,0.51,0.46,0.53,0.46,0.52,454,37.48,2.56,2.05,9.41,1.14,19.17,15.67,2.39,2.59,2.42,3,2,37,13,15,65,9,4,1,1,9,0,19,17,33,46,8,16,0,93,5,7,42,5,3,1.07,0.58,0.9,2,0,2,66.35,50,50.96,3,0.42,0.31,0.7,2.28,2.29,2.27,543,35,101,64,343,105,82,72,284,0,0,110736,16,14,7,11,159.67,12,11.58,12.16,11.72,160,63,81,304,13,8,2,180,31,12,4.51,3.75,3.74,4,5,4,307.89,223,226,2.03,2.56,2.92,11.1,11.3,11.09,190.86,15.23,14.77,15.45,14.97,193,72,87,352,14,10,3,197,54,14,5.08,6.54,3.62,4,6,4,352.59,265,266.84,2.58,2.34,2.53,15.28,15.49,15.26,77.43,73.51,1795,1622,0.78,0.61,21,9,14,6
8478857,2019,Dmytro Timashov,DET,L,4on5,44,121,6,0.85,0,0.04,0,0.13,0,0.15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,2,3,1,0,0,5,0,0,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,6.29,7,46,0,0,0,0,0,0
8478857,2019,Dmytro Timashov,DET,L,5on4,44,117,6,2.23,0.89,0.55,0.5,0.8,0.5,0.79,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,5,0,0,1,5,0,0,1410,0,0,0,0,1.4,0.09,0.09,0.09,0.09,1,1,0,2,1,0,0,2,0,0,0.09,0,0,1,0,0,2,2,2,0.02,0,0,0.11,0.11,0.11,1.65,0.01,0.01,0.01,0.01,2,0,0,2,0,0,0,2,0,0,0.01,0,0,0,0,0,2,2,2,0.01,0,0,0.02,0.02,0.02,1.1,0.9,37,9,0,0,0,0,0,0
8473548,2019,Phil Kessel,ARI,R,other,70,3691,73,30.54,0.4,0.48,0.58,0.35,0.56,0.34,194,7.83,1.14,0.56,1.47,0.26,4.73,2.84,1.12,1.14,1.12,2,1,7,4,3,14,4,1,1,0,1,0,5,3,6,10,1,2,0,1,1,1,9,0,2,0.37,0,0.76,0,0,1,14,11,11,0,0.15,0.28,0.28,1.01,1.01,1,73,21,3,3,46,7,10,16,40,0,1,4867,2,0,0,1,41.25,7.15,6.66,7.15,6.66,42,16,29,87,6,1,0,41,9,8,1.69,1.05,4.41,1,0,5,87,58,58,1,0.28,0.28,7.87,7.87,7.34,32.38,10.55,10.41,10.55,10.41,33,12,18,63,10,1,0,24,8,13,1.04,0.9,8.6,4,0,6,63,45,45,0.5,0.48,0.48,10.57,10.57,10.5,10.05,10.76,65,119,0,0.17,0,3,0,2
8473548,2019,Phil Kessel,ARI,R,all,70,72066,1524,35.55,0.53,0.49,0.55,0.46,0.54,0.46,281,153.62,14.03,10.87,35.17,4.81,84.29,58.91,13.77,14.13,13.87,14,10,154,55,61,270,38,14,11,2,27,2,62,93,140,195,11,22,2,11,18,42,155,43,11,4.67,5.27,4.1,4,4,6,272.66,209,210.84,12,2.43,3.12,1.92,14.47,14.6,14.39,1524,354,95,226,849,194,253,225,852,2,7,183541,22,12,6,20,665.98,61.1,59.28,61.23,59.42,670,259,305,1234,52,43,8,713,161,55,20.32,19.83,20.94,19,14,19,1237.42,929,932.02,10.99,10.1,10.1,61.92,62.12,60.64,569.77,53.37,52.15,53.38,52.17,581,219,210,1010,51,34,9,607,146,47,17.74,17.35,18.28,20,13,18,1008.27,800,799.63,7.71,7.21,7.21,53.74,53.7,53.11,135.48,143.76,2679,3132,0,0,0,0,0,0
8473548,2019,Phil Kessel,ARI,R,5on5,70,55776,1276,35.55,0.49,0.5,0.5,0.48,0.49,0.48,334,112.49,9.04,7.17,27.25,3.56,58.92,45.13,8.89,9.13,8.98,10,4,110,42,42,194,19,5,7,1,21,1,44,74,105,147,9,18,2,9,17,32,116,30,6,3.66,3.94,1.44,3,0,2,196.66,152,153.84,12,1.49,1.41,1.33,9.14,9.27,9.17,1276,220,91,206,759,155,229,181,711,2,5,151165,18,12,6,19,464.58,35.85,35.06,35.98,35.2,455,192,217,864,27,25,4,511,108,28,14.78,13.49,7.58,16,7,4,867.42,647,650.02,6.19,5.6,5.6,36.37,36.57,36.03,487.63,37.69,36.69,37.71,36.71,494,191,186,871,38,30,8,532,124,29,15.13,14.5,8.06,16,13,9,869.27,685,684.63,6.58,6.03,6.03,38.23,38.19,37.72,104.4,103.88,2299,2498,1.64,1.08,31,40,26,26
8473548,2019,Phil Kessel,ARI,R,4on5,70,104,7,6.5,0,0.08,0,0.14,0,0.16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,6,1,2,0,4,0,0,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.72,0.71,0.72,0.71,1,2,0,3,0,0,0,2,0,1,0.06,0,0.66,0,0,0,3,3,3,0.05,0,0,0.77,0.77,0.75,0.35,4.01,11,68,0,0,0,0,0,0
8473548,2019,Phil Kessel,ARI,R,5on4,70,12495,168,34.8,0.82,0.83,0.81,0.87,0.78,0.83,155,32.55,3.77,3.08,6.33,0.97,20.31,10.54,3.67,3.77,3.67,2,5,36,9,16,61,15,8,3,1,5,1,13,15,28,37,1,2,0,1,0,8,30,12,3,0.64,1.23,1.9,1,4,3,61,45,45,0,0.76,1.42,0.31,4.22,4.22,4.11,168,113,0,17,38,31,12,28,97,0,0,8508,2,0,0,0,154.71,17.47,16.98,17.47,16.98,168,49,59,276,19,16,4,157,42,18,3.78,5.05,8.63,2,7,10,276,217,217,3.69,3.88,3.88,17.27,17.27,16.86,43.15,3.92,3.84,3.92,3.84,48,12,6,66,3,3,1,44,12,4,1.22,1.75,0.96,0,0,3,66,60,60,0.51,0.7,0.7,3.67,3.67,3.65,12.67,2.61,201,31,0,0.06,0,2,0,2
8478906,2019,Markus Nutivaara,CBJ,D,other,37,721,13,6.53,0.73,0.33,0.58,0.47,0.65,0.44,38,1.39,0.37,0.13,0.22,0.04,0.93,0.31,0.37,0.37,0.37,0,0,2,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0.02,0,0.34,0,0,1,3,2,2,0,0.04,0,0,0.4,0.4,0.4,13,1,4,2,6,2,3,2,6,0,0,2033,0,0,0,2,8.4,2.24,2.1,2.24,2.1,7,4,3,14,2,1,1,4,3,4,0.16,0.35,1.73,0,0,2,14,11,11,0.15,0.39,0.39,2,2,1.93,4.18,0.82,0.82,0.82,0.82,5,1,4,10,2,0,0,3,2,1,0.07,0.19,0.55,0,1,1,10,6,6,0.06,0,0,0.88,0.88,0.88,1.71,3.42,25,28,0,0.03,0,1,0,1
8478906,2019,Markus Nutivaara,CBJ,D,all,37,35326,744,10.22,0.51,0.51,0.5,0.5,0.51,0.51,175,44.59,2.39,2.66,11.85,1.46,26.72,19.92,2.34,2.4,2.36,1,5,47,18,24,89,9,3,2,1,11,2,24,23,44,62,2,4,0,34,6,13,58,5,2,1.13,0.62,0.63,0,2,1,88.27,65,64.81,9,0.55,0.44,0.54,2.4,2.4,2.36,744,115,79,117,433,108,117,93,426,0,0,99649,4,0,0,33,296.21,22.64,21.94,22.71,22,315,95,131,541,20,20,6,321,71,18,8.6,8.62,5.42,5,7,8,537.11,410,407.36,3.89,3.93,3.93,22.6,22.67,22.32,279.89,22.17,21.45,22.51,21.75,289,106,147,542,18,19,2,321,56,18,9.09,6.76,6.33,10,4,4,549.59,395,399.35,3.76,5.38,5.38,20.55,20.83,20.47,68.2,65.96,1513,1526,0,0,0,0,0,0
8478906,2019,Markus Nutivaara,CBJ,D,5on5,37,33907,710,10.22,0.49,0.5,0.5,0.49,0.5,0.5,162,42.56,2,2.47,11.47,1.39,25.45,19.23,1.95,2.01,1.97,0,5,44,18,23,85,7,2,2,1,11,2,24,21,42,60,2,4,0,33,6,13,56,5,1,1.09,0.62,0.29,0,2,0,84.27,62,61.81,9,0.5,0.44,0.54,1.96,1.95,1.92,710,107,75,114,414,105,110,90,405,0,0,80293,4,0,0,29,281.34,19.94,19.37,20,19.44,302,88,124,514,17,18,5,309,68,13,8.27,8.26,3.41,5,7,5,510.11,390,387.36,3.61,3.52,3.52,20.03,20.1,19.83,272.23,21.16,20.44,21.5,20.75,281,103,140,524,16,19,2,313,54,17,8.82,6.57,5.77,10,3,3,531.59,384,388.35,3.64,5.38,5.38,19.43,19.7,19.35,48.07,47.71,1188,1234,2.11,0.31,46,15,36,12
8478906,2019,Markus Nutivaara,CBJ,D,4on5,37,75,3,1.55,0,0.33,0,0.17,0,0.17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,3,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0.14,0.13,0.14,0.13,3,0,0,3,0,0,0,3,0,0,0.14,0,0,0,0,0,3,3,3,0.04,0,0,0.17,0.17,0.17,0.27,0.55,2,10,0,0,0,0,0,0
8478906,2019,Markus Nutivaara,CBJ,D,5on4,37,623,18,4.2,1,0.77,0.85,0.86,1,0.83,40,0.64,0.02,0.07,0.17,0.02,0.34,0.39,0.02,0.02,0.02,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.02,0,0,0,0,0,1,1,1,0,0.02,0,0,0.04,0.04,0.04,18,7,0,0,11,1,4,1,12,0,0,3584,0,0,0,0,5.78,0.41,0.41,0.41,0.41,6,2,3,11,1,1,0,7,0,1,0.12,0,0.29,0,0,1,11,8,8,0.12,0.02,0.02,0.51,0.51,0.5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.9,1.15,82,13,0,0,0,0,0,0
8469465,2019,Dan Hamhuis,NSH,D,other,60,941,22,6.35,0.34,0.49,0.23,0.62,0.26,0.64,115,1.2,0.97,0.07,0.09,0.04,0.65,0.19,0.88,0.97,0.88,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0.08,0.89,0,0,0,2,2,2,0,0.02,0,0,0.99,0.99,0.9,22,3,6,3,10,3,4,7,8,0,0,4723,0,0,0,1,4.02,1.17,1.07,1.17,1.07,2,4,1,7,0,0,0,3,2,1,0.07,0.21,0.89,0,0,0,7,6,6,0.07,0,0,1.24,1.24,1.15,12.33,2.26,2.05,2.26,2.05,13,4,7,24,4,1,0,9,5,3,0.41,0.67,1.18,1,3,0,24,17,17,0.29,0.36,0.36,2.19,2.19,2,8.53,8.96,119,73,0,0,0,0,0,0
8469465,2019,Dan Hamhuis,NSH,D,all,60,52378,1145,12.15,0.4,0.53,0.43,0.54,0.44,0.54,294,50.88,2.69,2.59,13.9,1.72,29.86,24.31,2.56,2.64,2.52,6,2,44,32,25,101,8,0,2,0,13,3,24,34,44,76,11,25,0,64,9,34,71,3,2,1.14,0.26,1.29,0,0,0,101.54,76,75.78,28,0.53,0.24,0.42,2.73,2.72,2.61,1145,99,182,147,717,157,187,176,625,0,0,166382,25,9,3,53,386.61,29,28.35,29.25,28.6,374,166,153,693,35,24,4,445,69,26,12.57,8.54,7.89,15,11,9,697.72,540,542.33,4.99,4.48,4.48,29.45,29.88,29.4,484.93,44.39,42.23,44.44,42.28,485,193,225,903,46,30,4,512,124,42,14.57,15.31,14.51,18,13,15,901.26,678,677.28,7.95,7.45,7.45,44.9,44.87,43.69,137.92,124.43,2935,2511,0,0,0,0,0,0
8469465,2019,Dan Hamhuis,NSH,D,5on5,60,42926,934,12.15,0.49,0.51,0.51,0.51,0.52,0.52,310,46.26,1.63,2.41,13.31,1.58,27.98,21.17,1.6,1.59,1.56,6,2,40,29,25,94,8,0,2,0,13,2,22,30,40,69,10,23,0,60,8,27,66,2,1,1.06,0.18,0.4,0,0,0,94.54,69,68.78,22,0.48,0.24,0.42,1.63,1.62,1.6,934,95,81,133,625,143,147,139,505,0,0,131961,23,5,1,38,359.82,25.52,24.97,25.78,25.23,348,156,152,656,30,24,4,423,59,22,11.97,7.29,6.26,13,9,8,660.72,504,506.33,4.67,4.48,4.48,25.66,26.08,25.71,337.25,26.24,25.64,26.29,25.68,332,137,163,632,24,19,2,367,81,21,10.47,10.02,5.75,14,6,4,630.26,469,468.27,4.61,4.1,4.1,26.75,26.73,26.41,92.52,88.28,2191,2082,3.52,0.18,70,7,54,5
8469465,2019,Dan Hamhuis,NSH,D,4on5,60,8413,180,12.7,0.13,0.13,0.11,0.16,0.14,0.18,146,3.42,0.08,0.12,0.51,0.1,1.24,2.95,0.08,0.08,0.08,0,0,4,1,0,5,0,0,0,0,0,0,1,4,4,5,1,2,0,4,1,7,5,0,0,0.08,0,0,0,0,0,5,5,5,6,0.03,0,0,0.11,0.11,0.11,180,0,95,10,75,9,35,30,106,0,0,8596,2,2,1,0,22.76,2.31,2.3,2.31,2.3,24,6,0,30,5,0,0,19,8,3,0.53,1.04,0.74,2,2,1,30,30,30,0.25,0,0,2.56,2.56,2.55,133.95,15.81,14.45,15.81,14.45,139,51,55,245,18,10,2,134,38,18,3.6,4.63,7.57,3,4,11,245,190,190,3.02,2.99,2.99,15.84,15.84,15.18,2.04,13.61,40,204,0.04,0,2,1,1,1
8469465,2019,Dan Hamhuis,NSH,D,5on4,60,98,9,1.05,0,0.84,0,0.86,0,0.85,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,1,7,2,1,0,6,0,0,3251,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14,0.81,81,13,0,0,1,0,0,0
8477952,2019,Robby Fabbri,DET,C,other,61,3089,54,12.77,0.3,0.25,0.58,0.34,0.54,0.34,169,6.29,0.56,0.62,1.2,0.23,4.88,1.52,0.55,0.56,0.55,2,0,7,2,2,11,2,0,0,0,2,0,5,2,7,9,3,6,0,0,2,3,8,1,0,0.37,0.19,0,0,0,0,11,9,9,0,0.18,0,0.01,0.73,0.73,0.72,54,17,1,7,29,12,6,18,18,0,0,3935,6,2,1,2,35.58,5.13,5,5.13,5,34,17,22,73,6,4,1,35,8,8,1.44,1,2.7,3,0,3,73,51,51,0.93,1.23,1.23,4.77,4.77,4.7,31.72,11.7,11.61,11.7,11.61,35,8,9,52,14,3,1,16,9,18,0.71,1.16,9.82,0,1,13,52,43,43,0.51,0.48,0.48,11.66,11.66,11.61,3.38,10.18,41,80,0,0.01,0,1,0,1
