playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8475714,2022,Calle Jarnkrok,TOR,C,4on5,73,6730,188,36.44,0.11,0.25,0.12,0.18,0.14,0.21,250,4.26,0.55,0.23,0.52,0.13,1.39,3.17,0.55,0.55,0.55,2,0,5,1,3,9,3,1,0,0,0,0,1,4,4,5,0,0,12,5,5,1,3,3,0,0.15,0.4,0,0,1,0,9,6,6,1,0.05,0,0,0.6,0.6,0.6,188,3,35,5,145,8,36,24,120,12,5,14614,0,0,0,1,14.63,1.48,1.44,1.48,1.44,19,2,3,24,3,1,1,14,6,1,0.42,0.79,0.27,1,1,1,24,21,21,0.2,0.27,0.27,1.41,1.41,1.41,93.06,11.64,11.24,11.64,11.24,99,29,45,173,11,13,2,86,28,14,1.75,3.33,6.56,2,2,7,173,128,128,2.17,2.2,2.07,11.75,11.75,11.48,7.5,22.55,76,354,0.95,0,3,0,3,0
8475714,2022,Calle Jarnkrok,TOR,C,5on4,73,4967,124,30.21,0.76,0.89,0.79,0.88,0.76,0.87,382,12.03,1.69,0.95,2.6,0.48,7.23,4.05,1.59,1.69,1.59,1,1,13,4,5,22,4,2,2,1,2,0,5,6,11,15,0,0,6,1,0,1,12,2,3,0.37,0.25,1.06,0,0,2,22,17,17,0,0.25,0.58,0.35,1.58,1.58,1.55,124,31,3,5,85,13,10,17,84,6,11,13658,0,4,2,2,49.56,5.26,5.07,5.26,5.07,52,18,25,95,7,3,3,53,11,6,1.55,1.42,2.28,1,1,5,95,70,70,1.02,0.89,0.89,5.39,5.39,5.27,16.75,1.64,1.55,1.64,1.55,19,3,4,26,2,2,0,15,5,2,0.36,0.75,0.53,1,1,0,26,22,22,0.21,0.49,0.49,1.36,1.36,1.35,33.22,4.22,441,62,0,0,0,0,0,0
8476463,2022,Jonas Brodin,MIN,D,other,60,4732,65,24.17,0.47,0.72,0.42,0.64,0.43,0.66,120,3.49,0.77,0.27,0.75,0.12,1.87,1.22,0.55,0.77,0.55,0,1,3,2,3,8,2,1,0,0,0,0,1,3,2,4,0,0,0,4,2,2,3,1,1,0.11,0.08,0.57,0,0,1,8,5,5,2,0.07,0,0,0.84,0.84,0.62,65,15,21,4,25,10,5,13,37,0,0,4569,0,0,0,11,50.8,13.83,12.54,13.83,12.54,48,21,20,89,13,3,1,34,16,19,1.39,1.71,10.73,3,0,10,89,69,69,1,1.22,1.22,13.61,13.61,12.33,67.41,15.89,13.57,15.89,13.57,66,24,31,121,17,12,4,38,26,26,1.56,3.36,10.97,0,3,14,121,90,90,1.6,4.09,4.09,13.39,13.39,12.6,21,8.22,133,76,0.06,0.68,1,1,1,1
8476463,2022,Jonas Brodin,MIN,D,all,60,82311,1500,26.85,0.45,0.55,0.46,0.52,0.47,0.53,105,87.75,4.26,4.71,22.71,2.97,49.81,40.56,3.92,4.27,3.94,2,9,90,35,55,180,14,3,6,1,24,2,29,61,87,122,15,30,0,50,27,23,114,9,2,2.35,1.08,0.83,2,0,1,179.91,125,125.18,17,0.97,1.19,0.59,4.64,4.67,4.37,1500,135,261,231,873,164,153,188,995,0,0,137639,30,16,7,130,644.29,64.12,61.37,64.34,61.58,613,274,324,1211,58,52,8,629,191,67,18.01,22.26,23.85,16,20,22,1217.32,887,892.04,9.15,10.32,10.32,62.94,63.13,61.07,735.81,77.87,72.69,77.84,72.67,718,301,376,1395,60,73,8,716,219,84,20.81,25.81,31.25,16,20,24,1394.7,1019,1019.55,12.08,14.94,14.94,74.99,74.98,72.24,126.24,103.09,2282,2128,0,0,0,0,0,0
8476463,2022,Jonas Brodin,MIN,D,5on5,60,65543,1206,26.85,0.52,0.48,0.52,0.48,0.52,0.48,131,79.7,3.08,4.1,20.97,2.71,45.97,37.18,2.97,3.1,2.99,1,7,81,33,49,163,10,2,6,1,21,2,28,55,79,112,15,30,0,41,22,20,107,6,1,2.15,0.68,0.26,2,0,0,162.91,114,114.18,14,0.81,1.19,0.59,3.31,3.33,3.27,1206,108,127,210,761,141,113,149,803,0,0,108508,30,16,7,87,552.05,46.57,45.21,46.8,45.43,521,243,292,1056,42,47,7,559,162,43,15.61,19.05,11.91,13,19,10,1062.32,764,769.04,7.43,8.79,8.79,45.21,45.4,44.66,516.63,43.74,42.06,43.71,42.04,501,212,252,965,31,51,4,518,158,37,15.08,18.52,10.14,14,12,5,964.7,713,713.55,7.1,9.13,9.53,41.31,41.29,40.49,67.74,73.34,1588,1731,4.1,0.51,95,12,81,10
8476463,2022,Jonas Brodin,MIN,D,4on5,60,10262,167,26.38,0.11,0.17,0.08,0.17,0.11,0.2,117,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,167,0,112,13,42,8,28,19,112,0,0,8765,0,0,0,0,19.88,2.17,2.11,2.17,2.11,22,4,1,27,3,1,0,15,7,4,0.42,0.75,1,0,1,2,27,26,26,0.22,0.29,0.29,2.1,2.1,2.1,144.07,17.37,16.25,17.37,16.25,143,63,86,292,12,10,0,156,29,21,4.02,3.21,10.14,2,5,5,292,206,206,3.25,1.72,1.32,19.29,19.29,18.22,3.5,17.34,51,253,0.48,0.01,7,1,7,1
8476463,2022,Jonas Brodin,MIN,D,5on4,60,1774,62,21.33,0.93,0.91,0.92,0.9,0.96,0.9,117,3.06,0.24,0.25,0.72,0.1,1.4,1.29,0.24,0.24,0.24,0,0,4,0,3,7,0,0,0,0,2,0,0,2,4,4,0,0,0,1,0,0,3,1,0,0.07,0.18,0,0,0,0,7,4,4,0,0.06,0,0,0.31,0.31,0.3,62,12,1,4,45,5,7,7,43,0,0,9600,0,0,0,24,16.89,1.06,1.02,1.06,1.02,17,5,11,33,0,1,0,18,3,1,0.46,0.38,0.21,0,0,0,33,22,22,0.42,0.02,0.02,1.46,1.46,1.41,0.78,0.08,0.08,0.08,0.08,1,0,2,3,0,0,0,0,1,0,0,0.08,0,0,0,0,3,1,1,0.01,0,0,0.09,0.09,0.09,17.7,1.78,279,32,0,0,0,0,0,0
8478414,2022,Timo Meier,NJD,R,other,78,4814,62,68.69,0.46,0.53,0.59,0.39,0.61,0.39,246,26.18,5.06,1.78,4.55,0.92,15.06,7.63,3.32,5.06,3.32,3,3,28,7,9,44,11,5,3,0,5,0,14,8,23,30,0,0,0,8,5,2,17,11,7,0.72,1.27,3.08,1,2,2,44,35,35,0,0.55,1.12,0.83,4.79,4.79,3.6,62,21,5,4,32,2,10,20,30,0,1,3809,0,2,1,6,73.7,16.83,13.9,16.83,13.9,78,22,38,138,16,6,0,48,28,24,2.06,3.23,11.54,2,5,9,138,100,100,1.63,2.25,2.25,16.21,16.21,13.83,45.55,19.38,19.27,19.38,19.27,45,19,31,95,22,0,0,28,11,25,1.22,1.38,16.78,2,3,17,95,64,64,0.73,0,0,20.1,20.1,19.98,14.16,12.53,85,135,0.52,0.04,2,1,2,1
8478414,2022,Timo Meier,NJD,R,all,78,90737,1734,85.85,0.59,0.48,0.6,0.45,0.59,0.45,182,341.55,38.86,25.12,73.15,11.39,188.67,127.81,35.74,39.02,35.9,17,9,328,137,135,600,66,40,37,6,64,12,154,158,288,425,21,43,21,154,58,65,314,110,41,11.35,12.94,14.57,10,19,11,599.56,465,464.98,13,5.67,8.64,7.77,36.76,36.76,34.77,1734,351,135,307,941,207,267,300,960,21,36,193857,43,61,28,37,978.87,112.4,105.51,112.45,105.55,959,383,503,1845,104,101,16,906,308,128,29.09,38.13,45.17,35,33,36,1841.81,1342,1339.34,16.93,24.82,24.82,104.51,104.44,99.89,674.27,76.59,74.83,76.85,75.09,670,263,315,1248,89,41,3,653,201,79,20.81,24.96,30.82,26,37,26,1253.07,933,939.36,9.53,7.65,7.42,78.7,79,77.97,155.01,167.24,2725,3346,0,0,0,0,0,0
8478414,2022,Timo Meier,NJD,R,5on5,78,72472,1483,85.85,0.57,0.52,0.55,0.49,0.54,0.49,185,248.28,24.65,17.7,55.84,8.39,133.13,99.29,23.64,24.82,23.8,9,5,234,105,104,443,36,22,25,5,49,10,109,124,212,317,20,41,20,143,50,53,240,71,28,8.67,8.37,7.62,7,11,4,442.56,339,338.99,13,3.68,5.5,5.67,22.67,22.66,22.12,1483,219,122,288,854,181,236,240,826,20,35,161414,41,57,26,31,692.81,68.19,65.46,68.24,65.52,674,277,362,1313,60,68,10,668,208,75,22.12,25.99,20.08,28,20,12,1309.81,951,948.34,10.15,14.66,14.66,63.68,63.61,62.22,579.82,51.81,50.36,52.07,50.62,581,225,277,1083,59,38,3,586,174,46,18.2,21.69,11.91,22,30,7,1088.07,806,812.36,8.22,6.94,6.71,53.31,53.62,52.78,124.54,116.01,2406,2541,1.28,0.88,25,33,23,27
8478414,2022,Timo Meier,NJD,R,4on5,78,567,56,43.71,0.21,0.05,0.4,0.08,0.5,0.09,243,0.75,0.01,0.02,0.09,0.02,0.27,0.59,0.01,0.01,0.01,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0,1,1,1,0,0.01,0,0,0.02,0.02,0.02,56,2,6,2,46,3,10,9,34,0,0,12229,0,0,0,0,1.54,0.02,0.02,0.02,0.02,2,0,0,2,0,0,0,2,0,0,0.02,0,0,0,0,0,2,2,2,0.01,0,0,0.03,0.03,0.03,1.32,0.08,0.08,0.08,0.08,1,1,1,3,0,0,0,2,0,0,0.08,0,0,0,0,0,3,2,2,0.03,0,0,0.1,0.1,0.1,1,19.83,31,346,0,0,0,0,0,0
8478414,2022,Timo Meier,NJD,R,5on4,78,12884,133,83.32,0.89,0.89,0.89,0.81,0.87,0.82,188,64.08,8.86,5.45,12.35,1.98,39.05,19.31,8.5,8.86,8.5,5,1,63,24,19,106,19,13,8,1,9,2,30,25,50,74,0,0,1,3,3,10,54,27,6,1.81,3.18,3.87,2,6,5,106,87,87,0,1.39,1.71,1.28,8.98,8.98,8.73,133,109,2,13,9,21,11,31,70,1,0,6416,0,0,0,0,205.36,26.64,25.45,26.64,25.45,201,81,99,381,28,26,6,184,70,28,4.72,8.69,13.24,5,8,15,381,282,282,5.03,7.6,7.6,24.07,24.07,23.29,32.39,3.4,3.4,3.4,3.4,29,13,5,47,7,0,0,26,11,5,0.76,1.22,1.42,1,4,2,47,42,42,0.33,0,0,3.73,3.73,3.73,9.71,1.17,141,33,0.34,0.21,5,3,5,3
8480830,2022,Andrei Svechnikov,CAR,R,other,64,2953,54,56.16,0.49,0.46,0.64,0.51,0.64,0.5,177,11.93,2.82,0.91,2.14,0.41,5.84,3.87,2.65,2.82,2.65,5,0,11,5,7,23,6,1,3,0,1,0,5,6,10,15,0,0,0,3,0,0,8,3,5,0.34,0.44,2.04,0,1,0,23,16,16,0,0.27,0.8,0.33,2.75,2.75,2.61,54,16,8,4,26,3,5,20,26,0,0,3680,0,0,0,1,55.95,12.87,11.78,12.87,11.78,53,26,30,109,12,4,2,32,26,21,1.32,3.3,8.24,2,5,5,109,79,79,1.35,1.2,1.53,12.69,12.69,11.83,33.71,13.21,11.98,13.21,11.98,32,13,16,61,12,4,1,18,9,18,0.83,1.17,11.21,1,3,8,61,45,45,0.55,2.08,2.08,11.68,11.68,11.51,7.99,9.37,79,76,0,0,0,0,0,0
8480830,2022,Andrei Svechnikov,CAR,R,all,64,69305,1370,74.97,0.65,0.56,0.67,0.57,0.65,0.56,230,226.94,24.46,16.1,52.03,7.74,130.65,87.03,23.15,24.75,23.42,18,14,205,113,93,411,55,23,28,5,49,9,112,97,182,295,29,61,4,140,35,49,231,61,26,7.74,7.49,9.23,10,6,7,419.67,318,323.21,8,3.7,5.61,4.79,23.37,23.61,22.86,1370,282,100,182,806,229,217,248,676,4,5,164740,61,46,23,17,849.8,91.26,86.46,91.95,87.12,790,402,411,1603,84,86,17,841,252,99,24.9,30.56,35.79,25,27,32,1633.62,1192,1208.61,14.58,18.03,18.31,87.52,88.23,85.07,464.34,48.76,46.67,48.42,46.33,466,172,165,803,47,38,3,458,134,46,13.79,16.35,18.63,14,22,11,784.94,638,627.3,6.4,8.45,8.45,46.71,46.4,45.89,146.16,117.11,2786,2130,0,0,0,0,0,0
8480830,2022,Andrei Svechnikov,CAR,R,5on5,64,54749,1168,74.97,0.61,0.61,0.61,0.6,0.6,0.6,224,152.4,14.22,10.38,37.1,5.26,85.2,62.85,13.42,14.5,13.69,10,6,141,74,66,281,33,17,17,5,42,6,66,67,124,198,23,49,3,133,33,38,164,38,13,5.71,4.69,3.82,9,4,4,289.67,215,220.21,8,2.15,3.64,3.55,12.81,13.05,12.69,1168,162,91,167,748,195,199,199,575,3,5,132417,49,38,19,16,569.59,50.45,48.23,51.15,48.89,532,270,291,1093,45,57,12,599,158,45,17.96,19.27,13.23,19,14,12,1123.62,802,818.61,7.99,12.04,12.33,46.11,46.82,45.75,395.15,32.28,31.45,31.94,31.11,393,152,142,687,33,33,2,407,113,25,11.8,13.81,6.67,13,17,3,668.94,545,534.3,5.4,6.16,6.16,31.52,31.21,30.89,111.77,72.87,2339,1572,0.34,0.6,21,18,14,15
8480830,2022,Andrei Svechnikov,CAR,R,4on5,64,117,15,22.39,0,0.16,0,0.18,0,0.2,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,14,2,2,2,9,1,0,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.58,8.45,28,126,0,0,0,0,0,0
8480830,2022,Andrei Svechnikov,CAR,R,5on4,64,11486,133,70.94,0.9,0.89,0.88,0.89,0.87,0.88,181,59.53,7.05,4.61,12.22,1.97,38.35,18.81,6.73,7.05,6.73,3,8,51,32,17,100,16,5,8,0,6,3,41,20,46,78,5,10,0,4,1,11,58,17,8,1.65,2.03,3.38,1,1,3,100,83,83,0,1.23,1.16,0.9,7.37,7.37,7.17,133,104,0,11,18,29,11,27,66,0,0,8014,10,2,1,0,211.65,26.86,25.44,26.86,25.44,194,100,84,378,26,25,3,199,62,33,5.3,7.25,14.32,4,7,15,378,294,294,5.03,4.78,4.46,27.43,27.43,26.27,33.21,3,2.96,3,2.96,38,7,5,50,2,1,0,32,10,3,1.08,1.17,0.75,0,2,0,50,45,45,0.41,0.21,0.21,3.2,3.2,3.17,14.85,1.8,238,29,0,0.06,0,2,0,2
8470638,2022,Patrice Bergeron,BOS,C,other,78,5554,117,77.06,0.57,0.49,0.57,0.34,0.57,0.33,252,20.18,3.48,1.51,3.5,0.8,11.29,7.42,3.32,3.48,3.32,3,3,17,11,6,34,9,3,0,0,4,1,10,10,14,25,0,0,84,2,0,2,12,13,3,0.4,1.84,1.24,1,1,1,34,28,28,1,0.47,0,0.11,3.84,3.84,3.66,117,22,34,11,50,7,11,28,71,84,67,6683,0,0,0,11,88.45,21.91,20.84,21.91,20.84,83,39,39,161,24,9,4,52,40,30,2.23,5.04,14.64,6,3,15,161,122,122,2.1,2.26,2.26,21.75,21.75,20.94,65.76,16.23,13.67,16.23,13.67,63,28,31,122,11,5,1,44,22,25,1.52,2.64,12.07,0,4,7,122,91,91,1.53,2.77,2.77,14.99,14.99,13.8,14.66,15.35,100,194,0.08,0.08,1,1,1,1
8470638,2022,Patrice Bergeron,BOS,C,all,78,81393,1963,86.88,0.64,0.49,0.62,0.47,0.62,0.47,346,248.32,31.16,18.75,52.23,8.58,134.44,93.83,29.69,31.39,29.91,16,15,249,90,98,437,58,27,19,4,55,11,95,132,222,312,10,22,1043,66,38,21,200,107,32,6.54,13.74,10.87,4,14,9,445.23,339,344.83,7,4.38,3.65,6.14,29.39,29.59,28.39,1963,486,397,242,838,168,213,291,1291,1043,663,202572,22,30,13,54,966.99,114,108.56,114.63,109.2,960,347,437,1744,110,90,20,858,329,120,26.68,42.03,45.29,25,40,45,1767.33,1307,1322.14,17.3,21.29,21.39,109.91,110.53,106.59,595.96,62.85,58.79,62.51,58.47,582,234,248,1064,39,48,3,583,160,73,15.79,19.97,27.09,9,11,19,1048.68,816,807.57,9.7,10.44,10.44,62.11,61.82,59.77,158.28,164.46,2863,3244,0,0,0,0,0,0
8470638,2022,Patrice Bergeron,BOS,C,5on5,78,53655,1406,86.88,0.64,0.51,0.6,0.48,0.6,0.49,612,164.92,17.91,11.49,36.75,5.35,87.03,64.46,17.3,18.14,17.53,8,9,165,58,56,279,31,14,12,3,42,8,61,86,151,209,5,10,665,58,30,13,145,59,19,5.08,7.51,5.32,3,8,3,287.23,223,228.83,3,2.41,2.01,4.32,16.01,16.21,15.82,1406,315,227,195,669,124,155,197,930,665,398,168740,10,26,11,30,592.74,54.92,52.94,55.55,53.57,590,208,261,1059,46,55,9,566,183,49,17.35,23.52,14.04,15,21,10,1082.33,798,813.14,8.49,11.52,11.62,51.78,52.4,51.22,392.95,30.74,29.63,30.4,29.31,387,154,171,712,18,34,2,419,96,26,11.34,12.16,7.24,9,5,4,696.68,541,532.58,5.23,6.53,6.53,29.43,29.14,28.61,124.84,121.48,2450,2612,1.05,1.07,39,38,29,31
8470638,2022,Patrice Bergeron,BOS,C,4on5,78,7430,251,86.86,0.16,0.2,0.2,0.2,0.18,0.21,276,7.19,0.79,0.39,1.1,0.24,2.5,4.97,0.76,0.79,0.76,0,0,10,0,4,14,1,1,0,0,1,0,1,7,9,9,2,6,106,3,6,3,6,3,1,0.1,0.4,0.29,0,1,0,14,10,10,3,0.09,0,0,0.88,0.88,0.85,251,6,135,17,93,3,31,23,194,106,111,17624,6,2,1,3,20.89,2.02,1.97,2.02,1.97,25,3,12,40,1,1,0,19,8,1,0.53,1.2,0.29,0,1,0,40,28,28,0.23,0.2,0.2,2.05,2.05,2.01,91.94,10.64,10.38,10.64,10.38,83,43,38,164,7,8,0,86,28,12,2.04,3.42,5.19,0,2,5,164,126,126,2.41,0.87,0.87,12.18,12.18,11.94,5.94,24.46,93,383,0.18,0,4,1,4,1
8470638,2022,Patrice Bergeron,BOS,C,5on4,78,14754,189,86.88,0.88,0.83,0.88,0.84,0.86,0.81,263,56.03,8.97,5.36,10.89,2.19,33.61,16.98,8.31,8.97,8.31,5,3,57,21,32,110,17,9,7,1,8,2,23,29,48,69,3,6,185,3,2,3,37,32,9,0.95,3.99,4.03,0,4,5,110,78,78,0,1.4,1.64,1.72,8.66,8.66,8.07,189,143,1,19,26,34,16,43,96,185,85,9206,6,2,1,10,263.19,34.95,32.61,34.95,32.61,260,97,124,481,39,25,7,220,97,40,6.5,12.14,16.31,4,15,20,481,357,357,6.44,7.31,7.31,34.08,34.08,32.19,43.62,4.94,4.82,4.94,4.82,47,9,8,64,3,1,0,34,12,10,0.9,1.45,2.59,0,0,3,64,56,56,0.52,0.27,0.27,5.18,5.18,5.1,12.28,2.6,213,41,0,0.07,0,2,0,2
8471686,2022,Marc Staal,FLA,D,other,82,2732,62,12.65,0.46,0.49,0.23,0.5,0.23,0.5,181,2.04,0.62,0.13,0.36,0.09,1.14,0.66,0.62,0.62,0.62,0,1,2,1,0,3,1,0,0,0,0,0,1,2,2,3,0,0,0,1,1,2,0,2,1,0,0.28,0.34,0,0,0,3,3,3,1,0.03,0,0,0.65,0.65,0.65,62,3,26,5,28,6,9,11,36,0,0,6920,0,0,0,6,10.85,7.23,7.23,7.23,7.23,11,5,8,24,7,0,0,3,2,11,0.09,0.28,6.86,0,0,7,24,16,16,0.11,0,0,7.34,7.34,7.34,41.94,8.36,7.52,8.36,7.52,50,5,25,80,8,7,3,29,14,12,0.99,1.94,5.44,2,2,4,80,55,55,1.02,3.49,3.49,5.89,5.89,5.63,22.35,23.42,180,183,0.59,0.28,2,1,2,1
8471686,2022,Marc Staal,FLA,D,all,82,89513,2046,21.98,0.46,0.55,0.45,0.58,0.45,0.57,339,68.85,4.68,4.22,17.02,2.28,41.85,31.93,4.56,4.66,4.53,4,8,55,47,58,160,15,3,8,0,5,0,37,49,52,99,15,33,0,152,14,25,87,10,5,1.97,1.14,1.57,2,1,0,160.61,102,102.23,17,0.86,1.98,1.06,4.48,4.48,4.39,2046,214,312,290,1230,225,299,284,1238,0,0,208096,33,27,12,122,734.04,74.38,70.92,75.29,71.7,738,268,322,1328,71,73,12,723,196,87,21.07,24.64,28.67,28,21,22,1340.49,1006,1013.97,10.13,17.42,17.69,66.81,67.33,66.19,882.54,86.82,81.53,86.71,81.46,885,331,390,1606,89,87,15,884,241,91,24.71,29.78,32.33,32,33,24,1602.36,1216,1213.98,14.52,20.08,20.07,81.26,81.19,77.83,240.6,196.63,4153,3031,0,0,0,0,0,0
8471686,2022,Marc Staal,FLA,D,5on5,82,74692,1697,21.98,0.52,0.54,0.51,0.56,0.5,0.55,328,62.61,3.85,3.95,16.16,2.07,39.26,27.72,3.73,3.83,3.7,4,7,48,45,56,149,14,3,8,0,5,0,36,41,45,90,14,31,0,137,12,20,82,7,4,1.9,0.72,1.23,2,1,0,149.61,93,93.23,13,0.79,1.98,1.06,3.58,3.58,3.49,1697,204,180,271,1042,205,236,233,1023,0,0,156732,31,27,12,94,681.77,63.41,60.14,64.32,60.92,684,250,306,1240,62,72,11,678,184,72,19.75,23.22,20.44,28,21,13,1252.49,934,941.97,9.53,17.16,17.43,55.5,56.02,54.99,665.19,57.82,55.65,57.71,55.58,652,265,289,1206,55,57,7,679,185,53,19.56,22.8,15.45,25,22,8,1202.36,917,914.97,9.21,13.37,13.37,53.66,53.58,52.74,136.91,115.34,2909,2284,7.28,0.55,147,17,116,14
8471686,2022,Marc Staal,FLA,D,4on5,82,11831,274,20.8,0.13,0.1,0.16,0.17,0.17,0.19,215,4.2,0.21,0.14,0.51,0.12,1.45,3.56,0.21,0.21,0.21,0,0,5,1,2,8,0,0,0,0,0,0,0,6,5,6,1,2,0,13,1,3,5,1,0,0.07,0.14,0,0,0,0,8,6,6,3,0.03,0,0,0.25,0.25,0.25,274,6,106,13,149,13,52,37,172,0,0,14245,2,0,0,0,37.33,3.08,2.94,3.08,2.94,38,12,8,58,1,1,1,38,9,3,1.12,1.04,0.93,0,0,1,58,50,50,0.4,0.26,0.26,3.23,3.23,3.16,172.11,20.18,17.92,20.18,17.92,179,60,76,315,25,23,5,174,39,26,4,4.74,11.44,5,8,12,315,239,239,4.24,3.22,3.21,21.21,21.21,18.97,3.73,32.99,81,384,0.33,0,6,0,4,0
8471686,2022,Marc Staal,FLA,D,5on4,82,258,13,4.72,0.72,0.91,0.67,0.84,0.67,0.83,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,1,11,1,2,3,7,0,0,3999,0,0,0,3,4.09,0.65,0.61,0.65,0.61,5,1,0,6,1,0,0,4,1,1,0.1,0.1,0.45,0,0,1,6,6,6,0.09,0,0,0.73,0.73,0.69,2.18,0.25,0.25,0.25,0.25,3,0,0,3,0,0,0,2,1,0,0.15,0.1,0,0,0,0,3,3,3,0.02,0,0,0.27,0.27,0.27,11.24,1.16,123,23,0.02,0,1,0,1,0
