,playerId,season,name,team,position,situation,games_played,minutes/game,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,penalties,I_F_penalityMinutes,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_unblockedShotAttempts,Line_or_Pair
138,8474600,2022,Roman Josi,NSH,D,all,67,25.17,247.62,17.7,18.25,21,20,542,59,18,25,1,18,36,51,24,29,301,44,12,9.0,4.93,3.77,11,2,5,357,1st pair
139,8478451,2022,Ethan Bear,VAN,D,all,61,18.53,72.04,3.69,4.59,6,7,155,16,3,10,0,12,25,39,17,28,96,9,1,2.36,1.11,0.22,3,0,0,106,2nd pair
140,8473544,2022,Derick Brassard,OTT,C,all,62,12.18,87.12,9.65,7.67,8,2,139,23,13,8,1,15,30,90,16,24,68,41,8,2.28,5.11,2.26,2,9,2,117,3rd line
141,8471794,2022,Darren Helm,COL,C,all,11,9.01,10.07,1.01,0.75,0,0,15,0,0,0,0,2,4,16,1,1,7,6,0,0.21,0.8,0.0,0,0,0,13,3rd line
142,8479644,2022,Matt Luff,DET,R,all,19,9.88,23.05,2.02,1.69,2,0,39,4,2,3,0,0,0,22,6,3,22,9,1,0.72,1.06,0.25,0,2,0,32,3rd line
143,8475760,2022,Nick Bjugstad,EDM,C,all,78,16.2,158.94,19.12,11.67,7,5,247,29,17,20,3,17,34,168,33,31,125,64,22,4.14,8.03,6.95,4,9,4,211,2nd line
144,8482124,2022,Quinton Byfield,LAK,C,all,53,14.06,86.26,10.55,6.46,10,9,145,22,3,6,0,15,30,53,16,19,70,40,9,2.48,5.26,2.82,0,1,2,119,2nd line
145,8474150,2022,Mikael Backlund,CGY,C,all,82,18.16,252.59,22.75,17.56,23,14,424,56,19,25,4,17,36,97,60,43,251,70,24,7.56,8.45,6.75,8,5,6,345,1st line
146,8475227,2022,Chris Wideman,MTL,D,all,46,13.51,29.96,1.01,1.7,3,3,67,6,0,2,0,20,51,25,7,37,44,1,0,0.81,0.2,0.0,0,0,0,45,3rd pair
147,8476469,2022,Joel Armia,MTL,R,all,43,14.95,71.68,8.84,5.17,3,4,126,14,7,4,1,11,22,37,18,13,60,31,8,2.08,3.62,3.13,1,4,2,99,2nd line
148,8477353,2022,Tyler Motte,NYR,C,all,62,12.57,104.45,12.11,7.41,7,4,184,19,8,20,1,3,6,118,29,27,82,45,13,2.4,5.53,4.19,3,1,4,140,3rd line
149,8481068,2022,Yegor Sharangovich,NJD,C,all,75,14.42,135.48,17.25,8.85,11,6,238,30,13,9,2,8,16,22,40,30,108,58,18,3.56,7.48,6.21,3,6,4,184,2nd line
150,8482691,2022,Aatu Raty,VAN,C,all,15,8.38,14.21,0.89,0.82,1,0,27,3,2,0,0,2,4,19,4,5,15,4,0,0.4,0.5,0.0,0,2,0,19,3rd line
151,8478444,2022,Brock Boeser,VAN,R,all,74,17.24,176.52,20.83,14.9,19,18,309,55,18,16,4,12,24,49,23,21,167,56,20,5.65,6.88,8.3,5,5,8,243,1st line
152,8475790,2022,Erik Gudbranson,CBJ,D,all,70,21.3,98.57,3.79,5.27,5,7,215,13,1,11,1,24,57,119,13,34,134,5,2,2.38,0.57,0.84,0,0,1,141,1st pair
153,8477948,2022,Travis Sanheim,PHI,D,all,81,20.4,107.89,7.47,6.69,11,5,206,23,7,7,2,20,40,61,22,42,128,18,6,3.47,2.28,1.72,4,0,3,152,1st pair
154,8478469,2022,Thomas Chabot,OTT,D,all,68,24.97,160.57,9.33,10.38,12,18,355,41,11,14,0,26,52,79,19,65,198,25,5,4.68,3.11,1.54,7,2,2,228,1st pair
155,8476467,2022,Jamie Oleksiak,SEA,D,all,75,19.25,74.79,3.76,4.61,6,10,161,25,9,3,1,22,62,126,42,38,96,12,1,2.2,1.33,0.23,5,4,0,109,2nd pair
156,8471724,2022,Kris Letang,PIT,D,all,64,24.86,154.53,9.0,10.2,10,19,374,41,12,12,1,15,30,162,47,84,205,13,7,4.83,1.46,2.71,4,5,3,225,1st pair
157,8474190,2022,Wayne Simmonds,TOR,R,all,18,7.45,9.78,0.85,0.71,1,1,20,2,0,1,0,15,39,44,3,0,11,2,1,0.29,0.33,0.23,0,0,0,14,3rd line
158,8479293,2022,Brandon Tanev,SEA,L,all,82,14.22,125.81,19.55,8.99,12,7,192,35,16,12,1,14,34,190,33,24,91,55,20,2.67,7.3,9.57,3,6,7,166,2nd line
159,8482125,2022,Alexander Holtz,NJD,R,all,19,10.27,24.34,2.04,1.74,1,0,47,4,3,2,0,4,8,6,3,7,25,7,1,0.81,0.92,0.32,1,1,1,33,3rd line
160,8477941,2022,Nick Ritchie,CGY,L,all,74,13.55,118.92,16.0,10.04,9,4,197,26,13,7,3,25,53,218,8,19,82,56,21,2.63,6.67,6.7,2,4,7,159,2nd line
161,8480817,2022,K'Andre Miller,NYR,D,all,79,21.95,112.69,5.87,7.02,14,20,240,43,9,4,1,17,37,162,61,68,148,13,3,3.28,1.69,0.91,5,2,2,164,1st pair
162,8476960,2022,Andreas Athanasiou,CHI,C,all,81,16.0,195.99,19.95,14.21,11,9,337,40,20,18,3,11,24,43,58,49,174,57,28,5.17,6.85,7.93,5,10,5,259,2nd line
163,8480448,2022,Parker Kelly,OTT,L,all,55,10.51,57.8,5.87,3.62,1,2,101,4,1,4,0,14,37,172,18,12,61,12,6,2.06,1.63,2.18,0,0,1,79,3rd line
164,8477969,2022,Marcus Pettersson,PIT,D,all,68,20.58,102.39,5.9,6.08,14,9,216,24,1,9,0,21,48,133,25,43,135,8,6,3.0,1.05,1.85,1,0,0,149,1st pair
165,8476459,2022,Mika Zibanejad,NYR,C,all,82,19.96,265.13,30.49,18.82,32,20,440,91,39,15,3,10,20,71,57,67,265,75,28,9.15,8.89,12.45,14,13,12,368,1st line
166,8479536,2022,Axel Jonsson-Fjallby,WPG,L,all,50,10.46,52.94,5.28,3.39,4,4,98,14,6,5,1,4,8,43,13,14,54,13,7,1.86,1.54,1.88,4,1,1,74,3rd line
167,8476448,2022,William Karlsson,VGK,C,all,82,17.47,170.49,21.48,12.53,19,20,290,53,14,21,2,5,10,50,44,33,156,51,29,5.3,6.48,9.71,6,2,6,236,1st line
168,8475343,2022,Nic Dowd,WSH,C,all,65,13.35,61.9,7.84,4.54,8,4,108,25,13,7,5,12,26,136,28,34,46,29,9,1.86,3.56,2.42,5,4,4,84,3rd line
169,8479550,2022,Tanner Laczynski,PHI,C,all,32,9.52,22.93,1.88,1.22,2,0,44,4,2,0,1,1,2,30,10,3,27,1,3,0.73,0.15,1.0,1,0,1,31,3rd line
170,8477384,2022,Josh Brown,ARI,D,all,68,15.76,73.18,3.69,4.11,2,1,128,7,4,7,1,23,67,152,10,29,93,10,2,1.82,1.32,0.55,2,1,1,105,3rd pair
171,8479415,2022,Michael McLeod,NJD,C,all,80,12.25,92.98,10.14,6.11,12,10,163,26,4,7,3,12,33,127,31,29,75,37,10,2.34,4.75,3.04,0,1,3,122,3rd line
172,8477987,2022,Ryan Donato,SEA,C,all,71,11.25,115.17,12.66,8.31,9,4,203,27,14,11,3,16,36,69,36,15,103,40,13,3.33,5.36,3.97,7,3,4,156,3rd line
173,8482092,2022,Ridly Greig,OTT,C,all,20,12.9,34.5,4.68,2.68,6,1,52,9,2,7,0,6,12,33,8,8,24,15,6,1.04,2.02,1.62,0,2,0,45,3rd line
174,8478450,2022,Parker Wotherspoon,NYI,D,all,12,13.33,8.11,0.35,0.52,0,1,17,1,0,2,0,2,4,8,4,1,11,1,0,0.21,0.14,0.0,0,0,0,12,3rd pair
175,8476438,2022,Brandon Saad,STL,L,all,71,16.65,124.82,16.21,9.43,14,4,198,37,19,7,3,7,12,24,34,26,93,56,18,3.42,6.75,6.05,5,6,8,167,1st line
176,8473419,2022,Brad Marchand,BOS,L,all,73,18.53,191.37,22.73,14.3,31,15,335,67,21,11,3,37,74,81,42,84,162,63,25,5.93,8.1,8.7,6,8,7,250,1st line
177,8482496,2022,Nils Aman,VAN,C,all,68,12.7,53.01,7.42,3.91,7,5,82,16,4,10,1,9,18,44,9,7,37,21,13,1.41,2.71,3.3,0,3,1,71,3rd line
178,8477450,2022,Jason Dickinson,CHI,C,all,78,15.94,113.7,13.17,8.13,13,8,209,30,9,8,1,14,28,112,54,36,102,33,20,3.26,4.14,5.77,5,1,3,155,2nd line
179,8480172,2022,Jan Rutta,PIT,D,all,56,17.12,60.64,2.02,3.36,0,6,140,9,3,3,0,15,30,71,13,21,88,1,1,1.62,0.1,0.29,3,0,0,90,3rd pair
180,8480196,2022,Jacob Bryson,BUF,D,all,59,14.59,27.71,0.92,1.43,4,4,58,9,1,3,0,4,8,34,13,8,40,0,0,0.92,0.0,0.0,1,0,0,40,3rd pair
181,8481656,2022,Aliaksei Protas,WSH,C,all,58,11.52,80.76,8.87,5.62,5,6,139,15,4,9,2,6,12,39,17,21,63,29,13,1.8,3.44,3.63,0,1,3,105,3rd line
182,8476470,2022,Nathan Beaulieu,ANA,D,all,52,15.23,32.58,1.34,1.86,2,2,79,4,0,2,0,12,39,49,10,16,45,1,1,0.91,0.1,0.33,0,0,0,47,3rd pair
183,8477960,2022,Adrian Kempe,LAK,R,all,82,18.76,252.91,28.73,16.64,16,10,451,67,41,19,4,21,45,119,24,39,219,93,30,6.62,11.76,10.36,10,18,13,342,1st line
184,8471669,2022,Paul Stastny,CAR,C,all,73,11.87,88.96,13.78,7.98,6,7,137,22,9,17,4,8,16,21,20,8,59,41,20,2.19,5.1,6.49,3,2,4,120,3rd line
185,8479996,2022,Cody Glass,NSH,C,all,72,14.77,134.52,15.34,11.19,10,11,230,35,14,17,2,10,20,62,35,23,114,56,15,3.54,6.9,4.89,5,6,3,185,2nd line
186,8478449,2022,Roope Hintz,DAL,C,all,73,17.56,188.94,28.69,13.96,24,14,316,75,37,16,5,15,30,47,26,38,146,72,34,5.73,9.36,13.6,12,14,11,252,1st line
187,8477951,2022,Nick Schmaltz,ARI,C,all,63,19.71,142.49,16.75,10.6,16,20,252,58,22,17,1,10,20,12,61,55,130,44,21,5.09,4.97,6.7,9,7,6,195,1st line
188,8477503,2022,Max Domi,DAL,C,all,80,17.77,179.14,20.89,12.98,22,14,323,56,20,15,2,23,52,22,65,51,171,49,23,5.35,6.24,9.3,6,5,9,243,1st line
189,8479407,2022,Jesper Bratt,NJD,L,all,82,17.37,224.8,26.58,15.71,22,19,381,73,32,20,0,3,6,24,41,44,191,89,23,7.11,10.82,8.65,8,15,9,303,1st line
190,8476473,2022,Connor Murphy,CHI,D,all,80,19.39,77.2,3.31,4.29,3,3,177,13,7,8,1,27,69,165,26,37,106,4,2,2.0,0.56,0.75,5,1,1,112,2nd pair
191,8478864,2022,Kirill Kaprizov,MIN,L,all,67,21.11,269.56,35.23,20.85,26,9,498,75,40,25,8,16,35,66,50,54,233,97,40,8.5,11.75,14.98,10,16,14,370,1st line
192,8477493,2022,Aleksander Barkov,FLA,C,all,68,21.22,203.27,21.91,15.97,31,24,345,78,23,26,2,4,8,52,56,38,183,66,28,6.16,8.03,7.72,8,8,7,277,1st line
193,8482067,2022,Connor Mackey,ARI,D,all,30,14.05,31.2,1.25,1.84,1,3,64,7,3,2,0,13,38,61,5,19,41,5,0,0.77,0.48,0.0,0,3,0,46,3rd pair
194,8479333,2022,Libor Hajek,NYR,D,all,16,13.26,10.16,0.23,0.54,0,0,25,1,1,1,0,2,4,17,2,7,15,0,0,0.23,0.0,0.0,1,0,0,15,3rd pair
195,8475753,2022,Justin Faulk,STL,D,all,82,23.38,179.33,8.96,11.28,20,19,352,50,11,12,0,17,34,112,51,58,230,20,3,5.51,2.42,1.03,6,4,1,253,1st pair
196,8478454,2022,Noah Juulsen,VAN,D,all,12,14.97,6.98,0.23,0.46,0,0,18,0,0,0,0,3,6,43,3,2,11,0,0,0.23,0.0,0.0,0,0,0,11,3rd pair
197,8480035,2022,Henri Jokiharju,BUF,D,all,60,21.02,70.95,3.08,3.87,3,7,153,13,3,5,0,15,30,63,20,32,99,3,1,1.94,0.38,0.77,3,0,0,103,1st pair
198,8480807,2022,Mattias Samuelsson,BUF,D,all,55,22.18,70.65,4.15,4.23,3,5,138,10,2,7,0,10,20,107,21,21,93,7,3,2.04,0.88,1.22,2,0,0,103,1st pair
199,8480800,2022,Quinn Hughes,VAN,D,all,78,25.66,150.2,6.25,10.55,35,34,368,76,7,10,1,17,34,29,56,45,202,17,1,4.1,1.72,0.43,4,3,0,220,1st pair
200,8478550,2022,Artemi Panarin,NYR,L,all,82,19.61,218.86,17.26,15.84,34,29,430,92,29,20,2,18,36,26,36,102,247,51,8,8.57,5.76,2.92,17,11,1,306,1st line
201,8477851,2022,Jordan Oesterle,DET,D,all,52,15.66,51.05,2.26,3.19,3,6,105,11,2,5,0,8,19,41,4,18,67,8,0,1.49,0.77,0.0,2,0,0,75,3rd pair
202,8477346,2022,MacKenzie Weegar,CGY,D,all,81,21.1,157.26,6.63,9.19,9,18,356,31,4,13,0,20,43,186,38,62,215,12,2,4.7,1.49,0.44,2,1,1,229,1st pair
203,8474628,2022,Michael Stone,CGY,D,all,48,13.31,88.95,2.32,4.64,3,2,208,11,6,8,0,17,35,54,6,15,130,1,0,2.22,0.09,0.0,6,0,0,131,3rd pair
204,8481618,2022,Alex Newhook,COL,C,all,82,13.95,102.73,14.0,8.12,9,7,192,30,14,9,3,11,22,60,26,20,76,47,18,2.82,5.56,5.61,4,5,5,141,2nd line
205,8474612,2022,Travis Hamonic,OTT,D,all,75,18.56,125.36,4.88,6.78,8,7,277,21,6,11,2,29,61,109,22,64,172,5,3,3.42,0.6,0.86,3,0,3,180,2nd pair
206,8477950,2022,Tony DeAngelo,PHI,D,all,70,22.06,150.93,9.5,9.71,16,15,287,42,11,14,1,16,43,52,25,57,189,18,9,4.36,1.99,3.15,6,2,3,216,1st pair
207,8477930,2022,Pierre-Edouard Bellemare,TBL,L,all,73,11.28,52.85,5.88,3.42,8,1,87,13,4,3,0,9,24,67,30,21,48,22,5,1.58,2.85,1.45,1,3,0,75,3rd line
208,8476374,2022,Sean Kuraly,CBJ,C,all,71,15.07,109.42,13.35,7.09,6,3,183,20,11,8,2,24,48,187,30,17,93,30,22,2.41,3.46,7.48,2,4,5,145,2nd line
209,8471887,2022,Patric Hornqvist,FLA,R,all,22,9.27,40.66,5.64,3.23,2,0,66,3,1,9,1,5,13,18,5,0,35,15,5,1.02,2.2,2.42,0,0,1,55,3rd line
210,8475220,2022,Marcus Foligno,MIN,L,all,65,14.99,90.78,9.54,6.83,7,7,153,21,7,10,2,23,67,237,27,25,83,32,9,2.82,4.02,2.71,2,2,3,124,2nd line
211,8481517,2022,Brett Leason,ANA,R,all,54,10.89,57.88,5.91,3.63,2,1,101,9,6,3,2,7,14,35,9,9,53,17,8,1.57,2.0,2.33,0,2,4,78,3rd line
212,8474563,2022,Drew Doughty,LAK,D,all,81,26.23,133.69,7.67,9.71,14,29,290,52,9,14,1,17,34,115,22,59,175,19,5,3.84,2.01,1.82,5,2,2,199,1st pair
213,8480208,2022,Drake Batherson,OTT,R,all,82,18.61,270.77,33.2,20.85,25,15,443,62,22,31,4,15,33,115,38,38,219,107,36,6.58,13.68,12.94,6,6,10,362,1st line
214,8479675,2022,Trevor Moore,LAK,L,all,59,16.99,163.02,16.19,11.77,14,5,264,29,10,15,0,7,14,60,27,20,148,51,19,4.21,6.38,5.6,3,5,2,218,1st line
215,8479977,2022,Kailer Yamamoto,EDM,R,all,58,16.58,87.82,14.63,6.95,7,8,138,25,10,5,1,12,24,77,45,17,45,47,25,1.83,5.71,7.1,2,4,4,117,1st line
216,8480821,2022,Filip Zadina,DET,R,all,30,13.1,49.5,4.76,3.27,2,2,82,7,3,2,0,5,10,22,16,14,51,9,7,1.91,1.01,1.84,2,1,0,67,3rd line
217,8482641,2022,Matt Kiersted,FLA,D,all,20,9.84,14.85,0.82,0.88,2,1,37,4,1,2,1,2,6,13,1,7,19,1,1,0.39,0.18,0.25,0,0,1,21,3rd pair
218,8479542,2022,Brandon Hagel,TBL,L,all,81,18.65,184.2,30.52,14.38,18,16,306,64,30,12,8,22,44,68,92,48,130,76,39,5.36,9.32,15.84,4,8,18,245,1st line
219,8482062,2022,Cole Smith,NSH,L,all,69,12.74,69.51,10.93,5.47,10,3,118,17,4,6,1,21,60,198,29,15,53,29,15,2.11,3.72,5.1,0,1,3,97,3rd line
220,8476525,2022,Colin Miller,DAL,D,all,79,16.77,116.39,5.03,6.98,7,8,273,21,6,8,0,17,37,108,29,48,163,5,2,3.51,0.59,0.92,5,0,1,170,3rd pair
221,8476442,2022,Matt Nieto,COL,L,all,81,13.52,108.72,14.32,8.01,4,8,174,24,12,9,2,8,16,43,35,22,79,51,17,2.75,6.2,5.36,1,6,5,147,2nd line
222,8481006,2022,Tyler Tucker,STL,D,all,26,14.64,17.82,0.41,0.99,0,3,54,4,1,2,0,6,21,50,4,9,27,0,0,0.41,0.0,0.0,1,0,0,27,3rd pair
223,8480157,2022,Calle Rosen,STL,D,all,49,15.6,56.31,2.8,3.06,4,6,115,18,8,2,0,4,8,16,10,25,76,3,2,1.66,0.38,0.76,5,2,1,81,3rd pair
224,8476392,2022,Adam Lowry,WPG,C,all,82,15.65,132.99,19.91,10.45,13,10,209,36,13,21,4,15,48,161,28,24,91,60,31,3.25,7.37,9.28,2,6,5,182,2nd line
225,8478856,2022,Conor Garland,VAN,R,all,81,15.11,163.85,15.42,11.84,13,16,280,46,17,18,2,9,21,47,46,37,189,30,15,6.62,3.3,5.5,7,4,6,234,2nd line
226,8479994,2022,Jaret Anderson-Dolan,LAK,C,all,46,10.62,51.51,5.21,3.49,3,2,79,12,7,4,2,1,2,61,4,7,47,14,7,1.52,1.77,1.92,5,0,2,68,3rd line
227,8476432,2022,Boone Jenner,CBJ,C,all,68,20.21,237.94,30.95,18.67,11,8,386,45,26,19,1,19,41,129,28,25,185,94,37,5.22,12.01,13.71,4,15,7,316,1st line
228,8478519,2022,Anthony Cirelli,TBL,C,all,58,16.56,114.26,18.05,8.9,12,6,189,29,11,14,3,10,23,34,40,15,74,59,22,2.87,7.13,8.05,1,5,5,155,1st line
229,8479370,2022,Tyson Jost,BUF,C,all,71,13.24,104.53,11.12,7.65,8,10,174,25,7,11,2,14,34,61,24,8,93,41,8,3.66,5.2,2.26,1,4,2,142,3rd line
230,8480748,2022,Kiefer Sherwood,NSH,L,all,32,13.59,58.28,6.96,4.24,3,3,103,13,7,5,2,12,30,103,17,14,47,21,11,1.53,2.64,2.78,2,2,3,79,2nd line
231,8482671,2022,Owen Power,BUF,D,all,79,23.8,114.95,8.36,7.04,15,16,228,35,4,10,0,13,24,27,25,52,133,19,8,3.69,2.4,2.27,1,3,0,160,1st pair
232,8476453,2022,Nikita Kucherov,TBL,R,all,82,20.13,285.32,30.23,20.33,48,35,545,113,30,29,2,18,36,61,57,98,265,109,22,9.18,12.94,8.11,10,11,9,396,1st line
233,8478421,2022,A.J. Greer,BOS,L,all,61,9.11,65.95,8.74,4.86,4,3,107,12,5,11,0,20,64,101,17,14,48,27,10,1.9,3.44,3.4,3,1,1,85,3rd line
234,8478904,2022,Steven Lorentz,SJS,C,all,80,11.83,110.35,13.68,8.37,3,6,191,19,10,16,4,7,16,133,46,15,90,46,15,3.34,5.99,4.35,5,1,4,151,3rd line
235,8477365,2022,Connor Clifton,BOS,D,all,78,17.86,98.31,5.42,5.78,9,9,172,23,5,4,1,24,60,208,20,47,119,15,3,2.89,1.86,0.68,1,3,1,137,2nd pair
236,8481572,2022,Ville Heinola,WPG,D,all,10,13.27,4.09,0.15,0.35,1,0,13,1,0,0,0,1,2,7,2,8,6,0,0,0.15,0.0,0.0,0,0,0,6,3rd pair
237,8477357,2022,Saku Maenalanen,WPG,R,all,64,10.33,65.74,6.18,4.27,2,4,109,10,4,5,1,8,16,113,23,16,59,23,8,1.48,2.79,1.91,2,1,1,90,3rd line
238,8480839,2022,Rasmus Dahlin,BUF,D,all,78,25.8,181.95,15.03,13.38,35,23,378,73,15,16,0,41,82,105,45,61,221,31,15,5.89,3.76,5.38,6,6,3,267,1st pair
239,8480865,2022,Noah Dobson,NYI,D,all,78,20.38,209.71,9.65,14.27,22,14,481,49,13,13,0,10,20,60,39,49,292,11,6,6.58,1.15,1.91,10,2,1,309,1st pair
240,8479366,2022,Logan Brown,STL,C,all,30,10.4,17.18,1.55,1.19,2,2,33,6,2,0,0,4,8,22,7,5,18,5,1,0.61,0.66,0.28,2,0,0,24,3rd line
241,8476906,2022,Shayne Gostisbehere,CAR,D,all,75,20.82,158.53,12.94,10.58,15,13,334,41,13,13,0,11,22,46,32,55,199,17,14,5.24,1.96,5.74,5,3,5,230,1st pair
242,8476879,2022,Cody Ceci,EDM,D,all,80,20.13,87.83,4.21,4.74,4,10,192,15,1,6,0,12,24,139,20,39,109,14,1,2.17,1.74,0.31,1,0,0,124,1st pair
243,8478432,2022,Christian Fischer,ARI,R,all,80,14.84,121.81,12.48,8.06,11,3,203,27,13,13,2,10,20,126,19,32,116,29,17,3.27,3.66,5.54,1,7,5,162,2nd line
244,8476917,2022,Adam Pelech,NYI,D,all,61,21.65,103.48,4.57,5.69,6,9,230,21,6,11,0,19,36,77,31,38,143,7,2,2.95,1.01,0.61,5,0,1,152,1st pair
245,8478452,2022,Caleb Jones,CHI,D,all,80,19.69,109.01,6.5,6.6,8,6,228,18,4,15,1,22,44,125,33,55,135,12,7,2.82,1.6,2.08,1,2,1,154,2nd pair
246,8478443,2022,Brandon Carlo,BOS,D,all,75,18.83,87.66,4.8,4.97,6,7,174,16,3,6,0,16,38,128,28,21,113,11,3,2.45,1.34,1.02,1,2,0,127,2nd pair
247,8478476,2022,Kyle Capobianco,WPG,D,all,14,12.33,15.79,0.67,0.95,0,0,34,2,2,0,0,3,6,12,6,7,21,2,0,0.44,0.23,0.0,2,0,0,23,3rd pair
248,8480078,2022,Filip Chytil,NYR,C,all,74,14.68,180.2,18.25,12.63,16,7,312,45,22,10,1,14,30,36,30,35,159,70,14,5.74,8.21,4.31,8,8,6,243,2nd line
249,8479944,2022,Zach Aston-Reese,TOR,C,all,77,10.93,103.8,10.69,7.39,2,2,167,14,10,10,1,11,25,163,18,12,88,42,10,2.96,5.2,2.53,4,4,2,140,3rd line
250,8477462,2022,Robert Hagg,DET,D,all,38,15.52,43.91,2.18,2.53,4,1,83,7,2,4,0,13,26,111,4,14,56,6,1,1.11,0.82,0.26,2,0,0,63,3rd pair
251,8478439,2022,Travis Konecny,PHI,R,all,60,20.12,200.52,23.29,14.18,23,7,358,61,31,15,4,27,57,55,34,26,188,61,23,6.53,7.62,9.13,12,10,9,272,1st line
252,8476915,2022,Jujhar Khaira,CHI,L,all,51,13.88,64.39,8.43,4.8,4,4,111,14,6,10,0,11,31,108,23,20,51,23,12,1.7,3.07,3.66,1,1,4,86,2nd line
253,8476393,2022,Nick Cousins,FLA,C,all,79,11.03,99.32,9.62,6.98,8,10,175,27,9,13,2,16,38,87,20,18,97,30,9,3.05,3.72,2.85,4,3,2,136,3rd line
254,8480995,2022,Pontus Holmberg,TOR,R,all,37,10.42,30.27,3.66,1.9,6,2,49,13,5,3,0,7,18,24,7,13,24,13,4,0.68,1.56,1.42,2,2,1,41,3rd line
255,8477931,2022,Tomas Nosek,BOS,L,all,66,12.55,70.31,8.65,4.96,5,6,112,18,7,2,1,16,38,69,20,22,55,28,9,1.86,3.4,3.39,1,2,4,92,3rd line
256,8474564,2022,Steven Stamkos,TBL,C,all,81,19.02,247.68,34.44,18.14,29,21,449,84,34,27,2,23,46,92,25,54,191,120,32,7.2,13.98,13.26,8,14,12,343,1st line
257,8482109,2022,Alexis Lafrenire,NYR,L,all,81,15.22,134.84,16.31,9.46,10,13,239,39,16,7,1,15,33,141,32,36,117,49,17,3.74,6.12,6.44,5,6,5,183,2nd line
258,8475855,2022,Jesper Fast,CAR,R,all,80,14.73,92.02,14.33,7.7,6,13,152,29,10,7,3,8,16,104,24,27,60,40,25,2.46,4.85,7.03,3,5,2,125,2nd line
259,8476889,2022,Radek Faksa,DAL,C,all,81,13.72,88.38,11.97,6.73,6,3,141,20,11,9,4,18,39,89,26,18,70,29,21,2.6,3.61,5.76,3,3,5,120,2nd line
260,8474034,2022,Pat Maroon,TBL,L,all,80,10.34,75.8,9.38,6.15,4,5,122,14,5,7,2,32,100,172,26,19,51,33,14,1.81,4.01,3.57,0,3,2,98,3rd line
261,8473422,2022,Nick Foligno,BOS,L,all,60,12.37,74.08,8.54,5.78,12,4,116,26,10,8,2,18,45,147,21,18,64,23,10,2.2,2.8,3.54,3,4,3,97,3rd line
262,8475750,2022,Jon Merrill,MIN,D,all,73,15.15,49.88,2.19,2.87,5,5,99,12,2,4,0,20,38,47,18,14,66,8,0,1.3,0.89,0.0,2,0,0,74,3rd pair
263,8480727,2022,Zach Whitecloud,VGK,D,all,59,17.11,60.74,3.52,3.8,4,3,139,12,5,4,1,14,31,90,24,25,78,6,4,1.65,0.72,1.15,3,1,1,88,3rd pair
264,8477446,2022,Michael McCarron,NSH,R,all,32,10.54,40.54,4.83,2.97,1,1,72,4,2,3,1,9,24,75,7,2,32,18,5,0.83,2.22,1.78,1,0,1,55,3rd line
265,8476480,2022,Vladislav Namestnikov,WPG,C,all,77,12.62,105.13,14.56,8.29,8,9,178,25,8,16,3,17,35,108,34,11,68,60,14,2.38,7.38,4.8,0,5,3,142,3rd line
266,8481167,2022,Brayden Pachal,VGK,D,all,10,16.62,16.85,0.48,0.91,0,2,37,2,0,2,0,4,8,27,3,4,25,0,0,0.48,0.0,0.0,0,0,0,25,3rd pair
267,8476871,2022,Tanner Pearson,VAN,L,all,14,13.49,19.57,1.91,1.37,3,1,30,5,1,2,0,9,21,20,5,1,20,5,2,0.82,0.63,0.45,0,1,0,27,3rd line
268,8473563,2022,Nicklas Backstrom,WSH,C,all,39,16.88,59.6,9.8,4.52,8,6,118,21,7,8,1,7,14,24,16,22,41,24,15,1.37,2.95,5.49,1,2,4,80,1st line
269,8482146,2022,Luke Evangelista,NSH,R,all,24,16.57,47.61,5.9,3.94,5,3,78,15,7,4,1,3,6,9,15,9,36,18,7,1.19,2.59,2.12,2,3,2,61,1st line
270,8476853,2022,Morgan Rielly,TOR,D,all,65,21.7,120.88,6.77,7.9,20,17,242,41,4,8,0,9,21,70,20,65,154,15,5,3.37,1.79,1.6,2,2,0,174,1st pair
271,8477478,2022,William Carrier,VGK,L,all,56,12.59,111.48,15.45,9.28,8,1,172,25,16,13,3,15,30,133,19,8,72,46,26,2.54,5.84,7.07,4,6,6,144,3rd line
272,8479351,2022,Sam Steel,MIN,C,all,65,14.96,86.15,10.62,6.49,7,11,149,28,10,13,1,9,18,46,21,22,75,31,13,3.16,3.87,3.59,3,4,3,119,2nd line
273,8474602,2022,Justin Schultz,SEA,D,all,73,17.79,89.35,5.45,5.88,12,15,215,34,7,3,0,20,40,30,14,24,112,14,4,2.51,1.76,1.17,2,4,1,130,2nd pair
274,8476934,2022,Brock McGinn,ANA,L,all,75,13.03,93.91,9.97,6.54,3,4,156,19,12,5,3,9,21,84,23,19,91,27,12,3.07,3.3,3.6,6,3,3,130,3rd line
275,8480326,2022,Sheldon Dries,VAN,C,all,63,11.53,91.6,12.56,7.06,3,3,161,17,11,11,2,10,29,84,4,18,73,43,13,2.27,5.2,5.09,1,3,7,129,3rd line
