playerId,season,name,position,situation,games_played,icetime,onIce_xGoalsPercentage,onIce_corsiPercentage,onIce_fenwickPercentage,I_F_xGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotAttempts,I_F_points,I_F_goals,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_oZoneShiftStarts,penalityMinutes
8476925,2018,Colton Sissons,C,other,75,4093,0.57,0.43,0.41,2.6,0,0,11,4,4,2,1,1,9,0
8476925,2018,Colton Sissons,C,all,75,71977,0.48,0.48,0.49,16.21,8,7,196,30,15,109,35,25,203,23
8476925,2018,Colton Sissons,C,5on5,75,54888,0.51,0.5,0.52,10.65,7,6,156,23,10,102,26,19,137,23
8476925,2018,Colton Sissons,C,4on5,75,8133,0.09,0.15,0.17,0.82,1,0,9,1,0,3,7,1,4,0
8476925,2018,Colton Sissons,C,5on4,75,4863,0.86,0.86,0.84,2.14,0,1,20,2,1,2,1,4,53,0
8477957,2018,Nikita Scherbak,R,other,8,61,0.8,0.67,0.67,0,0,0,0,0,0,0,0,0,1,0
8477957,2018,Nikita Scherbak,R,all,8,4885,0.56,0.56,0.58,1.36,0,0,17,1,1,9,0,1,11,2
8477957,2018,Nikita Scherbak,R,5on5,8,4789,0.55,0.56,0.58,1.29,0,0,16,1,1,9,0,1,9,2
8477957,2018,Nikita Scherbak,R,4on5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477957,2018,Nikita Scherbak,R,5on4,8,35,1,1,1,0.07,0,0,1,0,0,0,0,0,1,0
8470642,2018,Shea Weber,D,other,58,3717,0.64,0.58,0.61,0.77,1,0,15,1,0,2,0,6,10,0
8470642,2018,Shea Weber,D,all,58,81721,0.53,0.53,0.52,7.54,8,10,339,32,14,129,17,67,194,28
8470642,2018,Shea Weber,D,5on5,58,60347,0.54,0.54,0.53,3.6,7,9,251,25,9,115,7,45,115,24
8470642,2018,Shea Weber,D,4on5,58,9160,0.1,0.15,0.16,0.03,0,0,10,0,0,6,6,12,1,4
8470642,2018,Shea Weber,D,5on4,58,8497,0.88,0.83,0.82,3.1,0,1,62,6,5,6,4,4,68,0
8479333,2018,Libor Hajek,D,other,5,194,0.44,0.43,0.5,0,0,0,0,0,0,1,0,0,0,2
8479333,2018,Libor Hajek,D,all,5,4959,0.56,0.53,0.55,0.19,0,0,11,1,1,5,4,5,9,6
8479333,2018,Libor Hajek,D,5on5,5,4524,0.58,0.54,0.56,0.19,0,0,11,1,1,3,4,4,9,4
8479333,2018,Libor Hajek,D,4on5,5,202,0.31,0.4,0.4,0,0,0,0,0,0,1,0,1,0,0
8479333,2018,Libor Hajek,D,5on4,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477986,2018,Brandon Montour,D,other,82,4495,0.38,0.49,0.49,0.58,1,1,13,3,1,3,1,4,20,0
8477986,2018,Brandon Montour,D,all,82,110434,0.44,0.49,0.48,8.1,10,16,362,34,8,99,31,74,288,56
8477986,2018,Brandon Montour,D,5on5,82,89354,0.47,0.5,0.5,6.12,8,10,310,24,6,92,24,61,209,50
8477986,2018,Brandon Montour,D,4on5,82,7919,0.04,0.09,0.09,0,0,0,2,0,0,3,3,3,1,4
8477986,2018,Brandon Montour,D,5on4,82,8666,0.85,0.78,0.76,1.36,0,5,36,6,1,1,3,5,58,2
8475735,2018,Greg McKegg,C,other,41,487,0.48,0.55,0.5,0.17,0,0,1,0,0,0,0,0,1,0
8475735,2018,Greg McKegg,C,all,41,26262,0.49,0.5,0.48,3.68,4,1,50,11,6,30,14,10,72,8
8475735,2018,Greg McKegg,C,5on5,41,25463,0.49,0.5,0.49,3.5,4,1,49,11,6,30,14,10,69,8
8475735,2018,Greg McKegg,C,4on5,41,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8475735,2018,Greg McKegg,C,5on4,41,223,0.85,0.67,0.5,0,0,0,0,0,0,0,0,0,1,0
8474102,2018,David Perron,L,other,57,3317,0.51,0.69,0.68,1.27,1,0,13,3,2,1,2,0,19,0
8474102,2018,David Perron,L,all,57,58465,0.56,0.56,0.56,10.71,13,10,203,46,23,52,41,17,191,46
8474102,2018,David Perron,L,5on5,57,47513,0.48,0.5,0.5,6.67,9,7,146,30,14,49,36,12,120,44
8474102,2018,David Perron,L,4on5,57,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474102,2018,David Perron,L,5on4,57,7544,0.88,0.86,0.84,2.69,3,3,42,13,7,2,1,5,52,2
8475263,2018,Wade Megan,C,other,11,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8475263,2018,Wade Megan,C,all,11,5199,0.43,0.47,0.47,1.77,1,0,22,1,0,4,2,3,11,2
8475263,2018,Wade Megan,C,5on5,11,5092,0.43,0.47,0.47,1.77,1,0,22,1,0,4,2,3,11,2
8475263,2018,Wade Megan,C,4on5,11,105,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0
8475263,2018,Wade Megan,C,5on4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478268,2018,Jack Rodewald,R,other,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478268,2018,Jack Rodewald,R,all,6,2542,0.41,0.4,0.43,0.22,0,0,5,0,0,8,0,0,6,0
8478268,2018,Jack Rodewald,R,5on5,6,2540,0.41,0.4,0.43,0.22,0,0,5,0,0,8,0,0,6,0
8478268,2018,Jack Rodewald,R,4on5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478268,2018,Jack Rodewald,R,5on4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478856,2018,Conor Garland,R,other,47,1523,0.46,0.73,0.7,0.14,0,1,4,1,0,0,1,1,7,0
8478856,2018,Conor Garland,R,all,47,36007,0.59,0.6,0.61,10.67,0,5,180,18,13,33,25,10,143,12
8478856,2018,Conor Garland,R,5on5,47,28615,0.52,0.54,0.56,6.27,0,3,140,12,9,29,21,8,84,12
8478856,2018,Conor Garland,R,4on5,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478856,2018,Conor Garland,R,5on4,47,5868,0.88,0.87,0.84,4.22,0,1,35,5,4,4,2,1,52,0
8478046,2018,Danton Heinen,C,other,77,982,0.5,0.48,0.47,0.04,0,1,2,1,0,0,0,0,4,0
8478046,2018,Danton Heinen,C,all,77,64527,0.58,0.56,0.56,11.47,18,5,209,34,11,54,43,32,235,16
8478046,2018,Danton Heinen,C,5on5,77,57046,0.54,0.53,0.53,10.26,12,4,179,26,10,54,43,28,200,12
8478046,2018,Danton Heinen,C,4on5,77,610,0,0.09,0,0,0,0,0,0,0,0,0,0,1,0
8478046,2018,Danton Heinen,C,5on4,77,5889,0.81,0.84,0.83,1.17,6,0,28,7,1,0,0,4,30,4
8475768,2018,Jaden Schwartz,L,other,69,4072,0.42,0.57,0.56,3.44,0,0,19,3,3,2,1,2,16,0
8475768,2018,Jaden Schwartz,L,all,69,74756,0.55,0.58,0.57,18.7,17,9,320,37,11,61,46,28,263,16
8475768,2018,Jaden Schwartz,L,5on5,69,59730,0.55,0.55,0.54,12.73,16,6,250,29,7,53,40,24,187,14
8475768,2018,Jaden Schwartz,L,4on5,69,2302,0.09,0.17,0.19,0.19,0,0,6,0,0,2,3,0,2,0
8475768,2018,Jaden Schwartz,L,5on4,69,8652,0.86,0.87,0.84,2.08,1,3,40,5,1,4,2,2,58,2
8475169,2018,Evander Kane,L,other,75,4847,0.28,0.49,0.48,1.25,0,0,20,3,3,1,2,0,17,0
8475169,2018,Evander Kane,L,all,75,82846,0.56,0.58,0.57,26.69,13,13,443,56,30,173,48,38,257,111
8475169,2018,Evander Kane,L,5on5,75,65742,0.55,0.56,0.56,18.31,10,8,352,39,21,162,40,34,201,107
8475169,2018,Evander Kane,L,4on5,75,4225,0.32,0.21,0.23,1.53,1,0,13,2,1,6,5,0,2,2
8475169,2018,Evander Kane,L,5on4,75,8032,0.9,0.86,0.83,5.55,1,5,56,11,5,4,1,4,37,2
8476474,2018,Stefan Noesen,R,other,41,1342,0.29,0.33,0.39,0.4,1,0,1,1,0,0,0,0,5,0
8476474,2018,Stefan Noesen,R,all,41,31343,0.49,0.47,0.48,8.09,2,2,102,7,3,95,17,9,76,28
8476474,2018,Stefan Noesen,R,5on5,41,28324,0.5,0.46,0.47,7.53,1,2,97,6,3,90,17,9,64,24
8476474,2018,Stefan Noesen,R,4on5,41,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476474,2018,Stefan Noesen,R,5on4,41,1603,0.88,0.78,0.84,0.15,0,0,4,0,0,5,0,0,7,4
8478462,2018,Nicolas Roy,C,other,6,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8478462,2018,Nicolas Roy,C,all,6,2502,0.5,0.54,0.48,0.09,0,0,3,0,0,7,3,1,9,2
8478462,2018,Nicolas Roy,C,5on5,6,2452,0.59,0.55,0.49,0.09,0,0,3,0,0,7,3,1,8,2
8478462,2018,Nicolas Roy,C,4on5,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478462,2018,Nicolas Roy,C,5on4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476285,2018,Matthew Peca,C,other,39,455,0.73,0.36,0.43,0,0,1,0,1,0,0,0,0,0,0
8476285,2018,Matthew Peca,C,all,39,24629,0.38,0.42,0.41,2.39,5,2,62,10,3,33,12,12,66,4
8476285,2018,Matthew Peca,C,5on5,39,21204,0.39,0.45,0.43,2.39,4,1,62,8,3,31,7,12,63,4
8476285,2018,Matthew Peca,C,4on5,39,2871,0.19,0.11,0.17,0,1,0,0,1,0,2,4,0,1,0
8476285,2018,Matthew Peca,C,5on4,39,99,0,1,0,0,0,0,0,0,0,0,1,0,2,0
8475808,2018,Michael Chaput,C,other,32,169,0.84,0.56,0.43,0,0,0,0,0,0,0,0,0,0,2
8475808,2018,Michael Chaput,C,all,32,21458,0.38,0.45,0.44,3.14,3,2,59,5,0,53,7,8,42,14
8475808,2018,Michael Chaput,C,5on5,32,17545,0.48,0.52,0.51,2.71,3,2,53,5,0,52,4,7,40,8
8475808,2018,Michael Chaput,C,4on5,32,3708,0.11,0.11,0.12,0.43,0,0,6,0,0,1,3,1,2,4
8475808,2018,Michael Chaput,C,5on4,32,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476851,2018,Alex Galchenyuk,C,other,72,3617,0.65,0.78,0.76,6.13,1,1,45,6,4,2,0,0,16,2
8476851,2018,Alex Galchenyuk,C,all,72,67869,0.58,0.56,0.56,20.37,12,10,291,41,19,62,28,37,342,34
8476851,2018,Alex Galchenyuk,C,5on5,72,52280,0.45,0.47,0.47,9.8,4,5,175,18,9,59,27,26,218,26
8476851,2018,Alex Galchenyuk,C,4on5,72,40,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8476851,2018,Alex Galchenyuk,C,5on4,72,11932,0.9,0.87,0.85,4.36,7,4,69,16,5,1,1,11,106,4
8479353,2018,Brett Howden,C,other,66,1648,0.25,0.45,0.43,0.69,0,0,7,0,0,0,1,3,16,0
8479353,2018,Brett Howden,C,all,66,59134,0.41,0.44,0.43,8.97,11,5,126,22,6,64,28,37,165,14
8479353,2018,Brett Howden,C,5on5,66,47401,0.42,0.42,0.42,7.51,10,4,99,20,6,60,23,28,109,14
8479353,2018,Brett Howden,C,4on5,66,4814,0.1,0.14,0.17,0.19,0,0,3,0,0,3,4,2,5,0
8479353,2018,Brett Howden,C,5on4,66,5271,0.94,0.87,0.85,0.59,1,1,17,2,0,1,0,4,35,0
8478840,2018,William Borgen,D,other,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478840,2018,William Borgen,D,all,4,3972,0.47,0.53,0.5,0.04,0,0,4,0,0,12,0,0,14,0
8478840,2018,William Borgen,D,5on5,4,3773,0.48,0.55,0.51,0.04,0,0,4,0,0,11,0,0,13,0
8478840,2018,William Borgen,D,4on5,4,178,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8478840,2018,William Borgen,D,5on4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480039,2018,Martin Necas,C,other,7,135,1,1,1,0,0,0,0,0,0,1,0,0,1,0
8480039,2018,Martin Necas,C,all,7,4210,0.61,0.6,0.61,0.38,0,1,10,2,1,3,3,7,21,2
8480039,2018,Martin Necas,C,5on5,7,3413,0.36,0.5,0.5,0.3,0,1,7,2,1,2,2,6,13,2
8480039,2018,Martin Necas,C,4on5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480039,2018,Martin Necas,C,5on4,7,662,0.96,0.82,0.8,0.09,0,0,3,0,0,0,1,1,7,0
8477452,2018,Ian McCoshen,D,other,19,145,0.7,0.3,0.38,0.04,0,0,1,0,0,1,0,0,1,0
8477452,2018,Ian McCoshen,D,all,19,15184,0.43,0.43,0.43,0.62,0,1,33,2,1,41,5,11,41,8
8477452,2018,Ian McCoshen,D,5on5,19,13929,0.43,0.46,0.46,0.59,0,1,32,2,1,38,5,11,39,8
8477452,2018,Ian McCoshen,D,4on5,19,1101,0.2,0.15,0.2,0,0,0,0,0,0,1,0,0,0,0
8477452,2018,Ian McCoshen,D,5on4,19,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8478444,2018,Brock Boeser,R,other,69,3795,0.54,0.71,0.68,2.93,3,2,37,10,5,0,3,1,17,0
8478444,2018,Brock Boeser,R,all,69,79345,0.56,0.58,0.58,19.55,17,13,404,56,26,14,40,33,412,22
8478444,2018,Brock Boeser,R,5on5,69,61253,0.49,0.5,0.5,11.37,9,7,237,32,16,14,36,23,285,14
8478444,2018,Brock Boeser,R,4on5,69,82,0,0,0,0,0,0,0,0,0,0,0,1,1,0
8478444,2018,Brock Boeser,R,5on4,69,14215,0.83,0.88,0.86,5.23,4,4,127,13,5,0,0,8,109,8
8479376,2018,Victor Mete,D,other,71,2506,0.72,0.59,0.64,0.69,0,1,8,1,0,0,1,1,8,0
8479376,2018,Victor Mete,D,all,71,75638,0.54,0.5,0.5,4.77,4,7,164,11,0,21,10,57,144,6
8479376,2018,Victor Mete,D,5on5,71,68154,0.55,0.51,0.51,3.9,4,5,151,9,0,20,9,52,127,6
8479376,2018,Victor Mete,D,4on5,71,3708,0.2,0.15,0.18,0,0,0,0,0,0,1,0,3,3,0
8479376,2018,Victor Mete,D,5on4,71,1270,0.69,0.74,0.71,0,0,0,4,0,0,0,0,1,6,0
8478476,2018,Kyle Capobianco,D,other,2,129,0.81,0.8,0.5,0,0,0,0,0,0,0,0,0,0,0
8478476,2018,Kyle Capobianco,D,all,2,1929,0.34,0.46,0.43,0.03,0,0,3,0,0,2,0,0,6,0
8478476,2018,Kyle Capobianco,D,5on5,2,1605,0.29,0.38,0.39,0.03,0,0,2,0,0,2,0,0,5,0
8478476,2018,Kyle Capobianco,D,4on5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478476,2018,Kyle Capobianco,D,5on4,2,195,1,0.8,1,0,0,0,1,0,0,0,0,0,1,0
8470655,2018,David Backes,R,other,70,1702,0.43,0.71,0.69,0.56,0,1,2,1,0,4,0,0,6,0
8470655,2018,David Backes,R,all,70,54880,0.56,0.57,0.57,9.51,5,8,199,20,7,140,33,26,160,31
8470655,2018,David Backes,R,5on5,70,45929,0.54,0.54,0.54,7.73,3,4,174,12,5,131,32,21,113,27
8470655,2018,David Backes,R,4on5,70,704,0.07,0.23,0.17,0,0,0,1,0,0,0,0,0,0,2
8470655,2018,David Backes,R,5on4,70,6545,0.82,0.8,0.78,1.22,2,3,22,7,2,5,1,5,41,2
8476779,2018,Brad Hunt,D,other,42,1197,0.64,0.71,0.66,0.11,1,0,3,1,0,1,0,0,6,0
8476779,2018,Brad Hunt,D,all,42,37168,0.6,0.6,0.6,4.21,3,4,136,12,5,18,22,14,118,8
8476779,2018,Brad Hunt,D,5on5,42,30421,0.54,0.55,0.55,2.19,2,0,97,3,1,16,16,14,66,8
8476779,2018,Brad Hunt,D,4on5,42,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476779,2018,Brad Hunt,D,5on4,42,5526,0.94,0.89,0.85,1.9,0,4,35,8,4,1,6,0,46,0
8474520,2018,Jason Garrison,D,other,17,576,0.43,0.8,0.75,0,0,0,0,0,0,0,0,0,3,0
8474520,2018,Jason Garrison,D,all,17,12950,0.42,0.46,0.46,0.43,0,0,31,1,1,13,2,5,36,8
8474520,2018,Jason Garrison,D,5on5,17,10398,0.44,0.45,0.45,0.3,0,0,23,0,0,12,2,5,28,8
8474520,2018,Jason Garrison,D,4on5,17,982,0.25,0.17,0.25,0,0,0,0,0,0,1,0,0,0,0
8474520,2018,Jason Garrison,D,5on4,17,994,0.58,0.79,0.69,0.13,0,0,8,1,1,0,0,0,5,0
8478136,2018,Jacob Middleton,D,other,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478136,2018,Jacob Middleton,D,all,3,1788,0.44,0.58,0.6,0.02,0,1,1,1,0,1,1,1,5,2
8478136,2018,Jacob Middleton,D,5on5,3,1716,0.44,0.58,0.6,0.02,0,1,1,1,0,1,1,1,5,2
8478136,2018,Jacob Middleton,D,4on5,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478136,2018,Jacob Middleton,D,5on4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478417,2018,Jakob Forsbacka Karlsson,C,other,28,528,0.75,0.64,0.6,0.46,0,0,2,1,1,0,0,0,3,0
8478417,2018,Jakob Forsbacka Karlsson,C,all,28,19751,0.49,0.5,0.5,2.5,3,3,34,9,3,14,9,4,77,2
8478417,2018,Jakob Forsbacka Karlsson,C,5on5,28,18241,0.52,0.49,0.5,1.97,3,2,29,7,2,13,9,4,71,2
8478417,2018,Jakob Forsbacka Karlsson,C,4on5,28,465,0.01,0.07,0.08,0,0,0,0,0,0,1,0,0,1,0
8478417,2018,Jakob Forsbacka Karlsson,C,5on4,28,517,0.48,0.93,0.92,0.02,0,0,2,0,0,0,0,0,2,0
8476979,2018,Erik Gustafsson,D,other,79,3941,0.44,0.67,0.65,0.53,1,2,14,7,4,2,2,1,22,0
8476979,2018,Erik Gustafsson,D,all,79,107082,0.5,0.55,0.54,7.6,23,19,344,59,17,100,34,77,354,34
8476979,2018,Erik Gustafsson,D,5on5,79,89059,0.46,0.5,0.49,4.48,11,14,244,34,9,96,27,69,251,34
8476979,2018,Erik Gustafsson,D,4on5,79,512,0.25,0.24,0.27,0,0,0,0,0,0,0,0,0,2,0
8476979,2018,Erik Gustafsson,D,5on4,79,13570,0.86,0.88,0.85,2.14,10,3,85,16,3,2,5,7,79,0
8475209,2018,Richard Panik,R,other,75,2198,0.38,0.55,0.48,1.12,0,0,3,2,2,1,0,1,8,0
8475209,2018,Richard Panik,R,all,75,74706,0.52,0.52,0.51,16.8,11,9,248,33,13,137,46,38,277,44
8475209,2018,Richard Panik,R,5on5,75,58795,0.53,0.51,0.5,11.65,11,7,208,28,10,124,38,32,193,30
8475209,2018,Richard Panik,R,4on5,75,5281,0.14,0.19,0.24,0.9,0,0,12,1,1,9,7,3,2,4
8475209,2018,Richard Panik,R,5on4,75,8432,0.88,0.82,0.79,3.13,0,2,24,2,0,3,1,1,74,8
8478031,2018,Nelson Nogier,D,other,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478031,2018,Nelson Nogier,D,all,1,606,0.08,0.38,0.33,0.01,0,0,2,0,0,0,0,0,2,0
8478031,2018,Nelson Nogier,D,5on5,1,606,0.08,0.38,0.33,0.01,0,0,2,0,0,0,0,0,2,0
8478031,2018,Nelson Nogier,D,4on5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478031,2018,Nelson Nogier,D,5on4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477932,2018,Aaron Ekblad,D,other,82,5417,0.41,0.51,0.49,0.69,0,4,18,4,0,2,2,7,16,2
8477932,2018,Aaron Ekblad,D,all,82,115980,0.48,0.49,0.5,9.67,7,16,316,37,14,114,47,123,273,47
8477932,2018,Aaron Ekblad,D,5on5,82,91446,0.48,0.5,0.5,4.94,5,9,227,22,8,99,37,99,209,35
8477932,2018,Aaron Ekblad,D,4on5,82,11082,0.22,0.22,0.25,0.21,0,0,15,0,0,9,8,9,3,10
8477932,2018,Aaron Ekblad,D,5on4,82,8035,0.83,0.83,0.83,3.78,2,3,55,10,5,3,0,8,45,0
8471769,2018,Niklas Hjalmarsson,D,other,82,3625,0.57,0.28,0.35,0.04,0,2,3,2,0,3,0,2,4,6
8471769,2018,Niklas Hjalmarsson,D,all,82,96936,0.47,0.43,0.46,1.49,3,7,109,10,0,45,32,45,116,44
8471769,2018,Niklas Hjalmarsson,D,5on5,82,78673,0.53,0.5,0.51,1.45,3,3,100,6,0,37,25,34,107,38
8471769,2018,Niklas Hjalmarsson,D,4on5,82,14519,0.19,0.18,0.22,0.01,0,2,6,2,0,5,7,9,1,0
8471769,2018,Niklas Hjalmarsson,D,5on4,82,119,1,1,1,0,0,0,0,0,0,0,0,0,4,0
8476617,2018,Tomas Hyka,R,other,17,506,0.16,0.6,0.33,0,0,0,0,0,0,0,0,0,4,0
8476617,2018,Tomas Hyka,R,all,17,12008,0.64,0.67,0.66,3.05,1,2,47,4,1,6,9,7,40,2
8476617,2018,Tomas Hyka,R,5on5,17,9518,0.6,0.62,0.61,1.88,0,1,37,2,1,6,9,4,21,2
8476617,2018,Tomas Hyka,R,4on5,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8476617,2018,Tomas Hyka,R,5on4,17,1981,0.95,0.9,0.89,1.17,1,1,10,2,0,0,0,3,15,0
8476476,2018,Joe Morrow,D,other,41,466,0.52,0.25,0.29,0,0,0,0,0,0,0,0,0,0,0
8476476,2018,Joe Morrow,D,all,41,34348,0.43,0.45,0.44,1.41,4,2,119,7,1,37,5,28,86,20
8476476,2018,Joe Morrow,D,5on5,41,33266,0.43,0.45,0.45,1.41,4,2,119,7,1,37,5,28,83,15
8476476,2018,Joe Morrow,D,4on5,41,532,0.11,0.11,0.12,0,0,0,0,0,0,0,0,0,1,0
8476476,2018,Joe Morrow,D,5on4,41,84,1,0.5,0.5,0,0,0,0,0,0,0,0,0,2,0
8475907,2018,Micheal Ferland,L,other,71,1963,0.56,0.72,0.72,1.34,2,1,16,4,1,4,2,1,16,0
8475907,2018,Micheal Ferland,L,all,71,59983,0.6,0.59,0.59,19.7,18,5,251,40,17,182,36,48,279,58
8475907,2018,Micheal Ferland,L,5on5,71,50092,0.52,0.53,0.54,13.02,13,2,197,25,10,171,31,35,180,56
8475907,2018,Micheal Ferland,L,4on5,71,99,0.02,0.4,0.4,0,0,0,0,0,0,0,0,0,1,0
8475907,2018,Micheal Ferland,L,5on4,71,7829,0.95,0.86,0.84,5.34,3,2,38,11,6,7,3,12,82,0
8477488,2018,Brett Pesce,D,other,73,3784,0.66,0.52,0.56,0.62,5,5,12,11,1,0,1,0,4,0
8477488,2018,Brett Pesce,D,all,73,89727,0.53,0.49,0.51,4.35,12,10,195,29,7,52,54,30,204,24
8477488,2018,Brett Pesce,D,5on5,73,75039,0.57,0.53,0.54,3.63,7,5,179,18,6,48,47,25,188,22
8477488,2018,Brett Pesce,D,4on5,73,10318,0.15,0.15,0.18,0.09,0,0,1,0,0,3,4,5,3,2
8477488,2018,Brett Pesce,D,5on4,73,586,0.54,0.73,0.63,0.02,0,0,3,0,0,0,2,0,9,0
8476902,2018,Esa Lindell,D,other,82,5583,0.49,0.35,0.37,0.58,1,2,9,5,2,5,2,2,12,0
8476902,2018,Esa Lindell,D,all,82,119560,0.44,0.42,0.42,7.28,8,13,257,32,11,143,30,91,254,33
8476902,2018,Esa Lindell,D,5on5,82,93408,0.46,0.45,0.45,3.71,6,9,202,19,4,128,22,74,214,29
8476902,2018,Esa Lindell,D,4on5,82,15074,0.11,0.12,0.14,0.19,0,0,16,1,1,8,6,11,0,2
8476902,2018,Esa Lindell,D,5on4,82,5495,0.9,0.85,0.82,2.75,1,2,29,7,4,2,0,4,28,0
8477919,2018,Frederick Gaudreau,C,other,55,801,0.59,0.53,0.54,0.17,0,0,3,0,0,0,0,0,2,0
8477919,2018,Frederick Gaudreau,C,all,55,29747,0.6,0.55,0.59,5.03,1,0,75,4,3,25,13,9,81,2
8477919,2018,Frederick Gaudreau,C,5on5,55,28846,0.6,0.55,0.59,4.87,1,0,72,4,3,25,13,9,77,2
8477919,2018,Frederick Gaudreau,C,4on5,55,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8477919,2018,Frederick Gaudreau,C,5on4,55,75,0,0,0,0,0,0,0,0,0,0,0,0,2,0
8475613,2018,Nate Prosser,D,other,15,202,1,1,1,0,0,0,0,0,0,0,0,0,0,0
8475613,2018,Nate Prosser,D,all,15,9200,0.53,0.51,0.51,0.19,0,0,22,0,0,17,1,1,12,2
8475613,2018,Nate Prosser,D,5on5,15,8587,0.56,0.51,0.51,0.18,0,0,21,0,0,17,1,1,11,2
8475613,2018,Nate Prosser,D,4on5,15,378,0.17,0.45,0.56,0.01,0,0,1,0,0,0,0,0,1,0
8475613,2018,Nate Prosser,D,5on4,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478104,2018,Sammy Blais,L,other,32,207,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8478104,2018,Sammy Blais,L,all,32,18918,0.51,0.52,0.52,2.79,2,0,42,4,2,93,11,11,39,6
8478104,2018,Sammy Blais,L,5on5,32,18337,0.48,0.51,0.51,2.68,2,0,41,4,2,93,11,11,36,6
8478104,2018,Sammy Blais,L,4on5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8478104,2018,Sammy Blais,L,5on4,32,374,1,0.91,0.89,0.11,0,0,1,0,0,0,0,0,2,0
8473548,2018,Phil Kessel,R,other,82,4641,0.5,0.68,0.66,2.86,3,0,33,4,1,0,2,3,19,0
8473548,2018,Phil Kessel,R,all,82,88401,0.59,0.54,0.54,24.03,33,21,370,81,27,12,33,78,403,28
8473548,2018,Phil Kessel,R,5on5,82,68907,0.49,0.47,0.47,13.75,18,10,241,43,15,12,30,55,236,22
8473548,2018,Phil Kessel,R,4on5,82,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8473548,2018,Phil Kessel,R,5on4,82,14841,0.88,0.83,0.79,6.49,12,10,91,31,9,0,0,20,148,4
8470543,2018,Chris Kunitz,L,other,56,351,0.57,0.38,0.29,0.2,0,0,1,0,0,1,0,0,1,0
8470543,2018,Chris Kunitz,L,all,56,30433,0.49,0.51,0.5,5.25,3,2,87,10,5,85,13,18,89,13
8470543,2018,Chris Kunitz,L,5on5,56,29339,0.48,0.51,0.5,4.67,3,2,82,10,5,83,13,18,81,13
8470543,2018,Chris Kunitz,L,4on5,56,189,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8470543,2018,Chris Kunitz,L,5on4,56,554,0.85,0.8,0.75,0.37,0,0,4,0,0,0,0,0,7,0
8480800,2018,Quinn Hughes,D,other,5,125,0.58,0.6,0.55,0.09,0,0,2,0,0,0,1,0,2,0
8480800,2018,Quinn Hughes,D,all,5,5424,0.56,0.56,0.53,0.23,3,0,12,3,0,1,3,2,16,2
8480800,2018,Quinn Hughes,D,5on5,5,4915,0.43,0.53,0.5,0.14,1,0,9,1,0,1,2,2,14,2
8480800,2018,Quinn Hughes,D,4on5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8480800,2018,Quinn Hughes,D,5on4,5,384,0.98,0.92,0.89,0,2,0,1,2,0,0,0,0,0,0
8480935,2018,Lawrence Pilut,D,other,33,987,0.18,0.56,0.46,0.04,0,0,3,0,0,0,0,1,4,0
8480935,2018,Lawrence Pilut,D,all,33,34457,0.53,0.54,0.54,1.05,3,2,71,6,1,20,7,14,99,10
